"Sample" "maxVal" "correct" "predictedCluster" "trueCluster"
"dlbcl_ls2367" "0.397372016246581" "TRUE" "1" "1"
"dlbcl_c_d_1105_nullpair" "0.413834642967658" "FALSE" "1" "4"
"dlbcl_ricover_473" "0.437947318558251" "TRUE" "1" "1"
"dlbcl_ricover_678" "0.450208520872683" "FALSE" "1" "3"
"dlbcl_ricover_826" "0.530899009001672" "TRUE" "1" "1"
"dlbcl_ricover_978" "0.546787307731218" "FALSE" "1" "2"
"dlbcl_ricover_181" "0.548996661660286" "TRUE" "1" "1"
"dlbcl_ricover_1144" "0.569609821361516" "TRUE" "1" "1"
"dlbcl_c_d_1106_nullpair" "0.575053656533052" "TRUE" "1" "1"
"dlbcl_mc_f648_jkw" "0.582913062024815" "TRUE" "1" "1"
"dlbcl_mc_f132_mlm" "0.646251731912431" "TRUE" "1" "1"
"dlbcl_ricover_829" "0.648723416940853" "TRUE" "1" "1"
"dlbcl_ricover_120" "0.654484434996453" "TRUE" "1" "1"
"dlbcl_ricover_575" "0.7227076429972" "TRUE" "1" "1"
"dlbcl_ricover_1150" "0.731553412236754" "TRUE" "1" "1"
"dfcidl001_dt" "0.755389692111661" "TRUE" "1" "1"
"dlbcl_c_d_1114_nullpair" "0.759290383090259" "TRUE" "1" "1"
"dlbcl_ls1757" "0.80023442866374" "TRUE" "1" "1"
"dlbcl_ls2978" "0.815225132356568" "TRUE" "1" "1"
"dlbcl_ls378" "0.816066107361038" "TRUE" "1" "1"
"dlbcl_c_d_1155_nullpair" "0.828305417336975" "TRUE" "1" "1"
"dfcidl010_dt" "0.829385838423734" "TRUE" "1" "1"
"dlbcl_c_d_1130_nullpair" "0.842308663848475" "TRUE" "1" "1"
"dlbcl_ricover_865" "0.856554022303751" "TRUE" "1" "1"
"dlbcl_ricover_694" "0.867158753539576" "TRUE" "1" "1"
"dlbcl_c_d_1123_nullpair" "0.874080145235049" "TRUE" "1" "1"
"dfcidl004_dt" "0.904568200069847" "TRUE" "1" "1"
"dlbcl_mayo_dlbcl_5613" "0.931366805205625" "TRUE" "1" "1"
"dlbcl_ricover_290" "0.999999999999981" "TRUE" "1" "1"
"dlbcl_c_d_1128_nullpair" "1" "TRUE" "1" "1"
"dlbcl_ls2595" "1" "TRUE" "1" "1"
"dlbcl_mc_f815_bat" "0.500559913838639" "TRUE" "2" "2"
"dlbcl_ls2328" "0.512421598663187" "FALSE" "2" "3"
"dlbcl_ricover_866" "0.519718514475327" "FALSE" "2" "5"
"dlbcl_c_d_1110_nullpair" "0.531864082470135" "TRUE" "2" "2"
"dlbcl_ricover_384" "0.534445964325703" "TRUE" "2" "2"
"dlbcl_ls2325" "0.534609860266347" "TRUE" "2" "2"
"dlbcl_ls2245" "0.544668731910795" "TRUE" "2" "2"
"dlbcl_ricover_577" "0.564641841589343" "TRUE" "2" "2"
"dlbcl_c_d_1162_nullpair" "0.577665405500783" "TRUE" "2" "2"
"dlbcl_mc_f362_mjb1" "0.594859771941493" "TRUE" "2" "2"
"dlbcl_ls4593" "0.605310882764597" "TRUE" "2" "2"
"dlbcl_ls4619" "0.60607600485379" "TRUE" "2" "2"
"dlbcl_ricover_463" "0.65714685598825" "TRUE" "2" "2"
"dlbcl_ricover_269" "0.680453269983866" "TRUE" "2" "2"
"dlbcl_mc_f344_cjs" "0.699875230401629" "TRUE" "2" "2"
"dlbcl_mc_f606_dmj" "0.71083300552002" "TRUE" "2" "2"
"dlbcl_ls2305" "0.716895552609728" "TRUE" "2" "2"
"dlbcl_ls2599" "0.721202398304633" "TRUE" "2" "2"
"dlbcl_ls3615" "0.753378958434704" "TRUE" "2" "2"
"dlbcl_c_d_1141_nullpair" "0.764847647175005" "TRUE" "2" "2"
"dlbcl_ls1098" "0.768893718007909" "TRUE" "2" "2"
"dlbcl_ls297" "0.770220307643618" "TRUE" "2" "2"
"dlbcl_ls4616" "0.870361050473047" "TRUE" "2" "2"
"dlbcl_ls1395" "0.884525122343726" "TRUE" "2" "2"
"dlbcl_mc_f358_wds" "0.889842555565076" "TRUE" "2" "2"
"dlbcl_ls843" "0.974358290959996" "TRUE" "2" "2"
"dlbcl_c_d_1113_nullpair" "0.995410092650211" "TRUE" "2" "2"
"dlbcl_ls1620" "1" "TRUE" "2" "2"
"dlbcl_ricover_469" "1" "TRUE" "2" "2"
"dlbcl_c_d_1127_nullpair" "1" "TRUE" "2" "2"
"dlbcl_ls1668" "0.354477554599722" "TRUE" "3" "3"
"dlbcl_c_d_1135_nullpair" "0.436409207871613" "TRUE" "3" "3"
"dlbcl_ricover_1210" "0.487883702082959" "TRUE" "3" "3"
"dlbcl_ricover_197" "0.502506040068684" "FALSE" "3" "2"
"dlbcl_ricover_787" "0.505622239929102" "TRUE" "3" "3"
"dlbcl_ricover_1165" "0.507102767143036" "TRUE" "3" "3"
"dlbcl_ls4054" "0.524311126150901" "TRUE" "3" "3"
"dlbcl_ricover_506" "0.536301824906983" "FALSE" "3" "4"
"dlbcl_ricover_440" "0.538383333861869" "FALSE" "3" "2"
"dlbcl_c_d_1154_nullpair" "0.557052425362953" "FALSE" "3" "1"
"dfcidl009_dt" "0.558419776297823" "FALSE" "3" "2"
"dlbcl_ls3204" "0.577318829031244" "TRUE" "3" "3"
"dlbcl_mc_f739_ama3" "0.586198884519286" "TRUE" "3" "3"
"dlbcl_mc_f210_gwc" "0.60453448319613" "TRUE" "3" "3"
"dlbcl_ricover_408" "0.609307512864795" "FALSE" "3" "5"
"dlbcl_ricover_1046" "0.617800012322565" "FALSE" "3" "2"
"dlbcl_mc_f990_mna" "0.62510875503707" "TRUE" "3" "3"
"dlbcl_ricover_780" "0.633408073105207" "TRUE" "3" "3"
"dlbcl_ls1921" "0.657368534266728" "TRUE" "3" "3"
"dlbcl_ricover_320" "0.659231395329264" "FALSE" "3" "2"
"dlbcl_ricover_1235" "0.687209727327485" "TRUE" "3" "3"
"dlbcl_ls3309" "0.687918308379326" "TRUE" "3" "3"
"dlbcl_c_d_1131_nullpair" "0.688587584352139" "TRUE" "3" "3"
"dlbcl_ricover_208" "0.689351844771385" "FALSE" "3" "2"
"dlbcl_ricover_126" "0.691729742544667" "TRUE" "3" "3"
"dlbcl_c_d_1118_nullpair" "0.691892917674442" "TRUE" "3" "3"
"dlbcl_ricover_299" "0.71682375260514" "TRUE" "3" "3"
