Sample,maxVal,correct,predictedCluster,trueCluster
dlbcl_ricover_181,0.388736578434085,TRUE,1,1
dlbcl_ricover_826,0.43328731386278,TRUE,1,1
dlbcl_bwh_dlbcl64,0.446847594399617,TRUE,1,1
dlbcl_c_d_1151_nullpair,0.450170360608549,FALSE,1,5
dlbcl_c_d_1135_nullpair,0.450224454122252,FALSE,1,3
dlbcl_ricover_711,0.457114226334621,FALSE,1,5
dlbcl_c_d_1154_nullpair,0.480624396048208,TRUE,1,1
dlbcl_ls2367,0.494571230654487,TRUE,1,1
dlbcl_ricover_120,0.496391281043094,TRUE,1,1
dlbcl_ls3809,0.501156846553702,TRUE,1,1
dlbcl_ricover_473,0.549545412662738,TRUE,1,1
dlbcl_ricover_910,0.586546130015293,TRUE,1,1
dlbcl_ls2978,0.588070449040892,TRUE,1,1
dlbcl_ricover_865,0.604428094275239,TRUE,1,1
dlbcl_ricover_829,0.605717583113801,TRUE,1,1
dlbcl_ricover_1190,0.619426402191503,FALSE,1,4
dlbcl_mc_f139_ad,0.64757354273969,TRUE,1,1
dlbcl_ricover_1150,0.68539944728677,TRUE,1,1
dlbcl_c_d_1106_nullpair,0.697916586352611,TRUE,1,1
dlbcl_c_d_1118_nullpair,0.698628194432564,FALSE,1,3
dlbcl_mc_f648_jkw,0.704001557795735,TRUE,1,1
dlbcl_ricover_1144,0.727462748235948,TRUE,1,1
dfcidl001_dt,0.729272455815355,TRUE,1,1
dlbcl_mc_f132_mlm,0.752691752845069,TRUE,1,1
dlbcl_c_d_1130_nullpair,0.777223389831585,TRUE,1,1
dlbcl_ls378,0.895712685955331,TRUE,1,1
dlbcl_c_d_1123_nullpair,0.903942370685256,TRUE,1,1
dlbcl_c_d_1155_nullpair,0.925689615266468,TRUE,1,1
dlbcl_ls1757,0.939057567557177,TRUE,1,1
dlbcl_ricover_290,0.941346318161239,TRUE,1,1
dlbcl_c_d_1114_nullpair,0.954969453971165,TRUE,1,1
dfcidl010_dt,0.996073673172917,TRUE,1,1
dlbcl_mayo_dlbcl_5613,0.999999999982702,TRUE,1,1
dlbcl_c_d_1128_nullpair,1,TRUE,1,1
dlbcl_ricover_694,1,TRUE,1,1
dlbcl_ricover_320,0.354154806908783,TRUE,2,2
dlbcl_mayo_dlbcl_234,0.377786561348633,TRUE,2,2
dlbcl_ricover_1081,0.379222240933327,FALSE,2,5
dlbcl_ls1921,0.424057253719478,FALSE,2,3
dlbcl_ricover_577,0.45394759046544,TRUE,2,2
dlbcl_ls3387,0.494208500284668,FALSE,2,5
dlbcl_ls2245,0.49649381905253,TRUE,2,2
dlbcl_ls3309,0.516696315976874,FALSE,2,3
dlbcl_ls2305,0.518887348444396,TRUE,2,2
dlbcl_ls3615,0.535152692498387,TRUE,2,2
dlbcl_ricover_866,0.537182082019409,FALSE,2,5
dlbcl_ricover_384,0.550738272463117,TRUE,2,2
dlbcl_ricover_1046,0.555188647102483,TRUE,2,2
dlbcl_mc_f815_bat,0.576425011308513,TRUE,2,2
dfcidl009_dt,0.576705286990382,TRUE,2,2
dlbcl_ls1304,0.597052836547098,FALSE,2,4
dlbcl_ls2599,0.607771847662255,TRUE,2,2
dlbcl_mc_f362_mjb1,0.65439298317237,TRUE,2,2
dlbcl_ricover_208,0.655448194722267,TRUE,2,2
dlbcl_ls155,0.665944289877962,TRUE,2,2
dlbcl_ls2264,0.670786561061381,FALSE,2,5
dlbcl_ricover_463,0.671183813669261,TRUE,2,2
dlbcl_ricover_440,0.671981717031397,TRUE,2,2
dlbcl_ls2328,0.673488806185095,FALSE,2,3
dlbcl_ls2325,0.691952319572582,TRUE,2,2
dlbcl_ls4616,0.69252753589169,TRUE,2,2
dlbcl_ls1098,0.719431414057436,TRUE,2,2
dlbcl_c_d_1110_nullpair,0.753451022600191,TRUE,2,2
dlbcl_mc_f344_cjs,0.755164567229425,TRUE,2,2
dlbcl_ricover_269,0.776601674564841,TRUE,2,2
dlbcl_c_d_1141_nullpair,0.78277717275832,TRUE,2,2
dlbcl_mc_f358_wds,0.811515425137924,TRUE,2,2
dlbcl_ls1395,0.830864857628366,TRUE,2,2
dlbcl_c_d_1113_nullpair,0.837118348012545,TRUE,2,2
dlbcl_ls4619,0.847755057824164,TRUE,2,2
dlbcl_mc_f606_dmj,0.858086697993506,TRUE,2,2
dlbcl_ls4593,0.919334686083515,TRUE,2,2
dlbcl_ls297,0.97048865150294,TRUE,2,2
dlbcl_ricover_469,0.993787783976069,TRUE,2,2
dlbcl_ls843,0.997841688408744,TRUE,2,2
dlbcl_ls1620,0.999993247761753,TRUE,2,2
dlbcl_c_d_1127_nullpair,0.99999999999341,TRUE,2,2
dlbcl_ricover_780,0.441420564937305,TRUE,3,3
dlbcl_c_d_1131_nullpair,0.466025977939524,TRUE,3,3
dlbcl_ricover_1210,0.471933400024252,TRUE,3,3
dlbcl_ricover_1018,0.473593638511596,FALSE,3,5
dlbcl_ls88,0.494665888063887,TRUE,3,3
dlbcl_ricover_467,0.494856652043749,FALSE,3,4
dlbcl_ricover_299,0.499388647453209,TRUE,3,3
dlbcl_ls4054,0.512951655469787,TRUE,3,3
dlbcl_mc_f959_erm,0.514424905105226,TRUE,3,3
dlbcl_ls1668,0.521222691761273,TRUE,3,3
dlbcl_ls2089,0.537094405120604,TRUE,3,3
dlbcl_ricover_408,0.542708545846772,FALSE,3,5
dlbcl_ricover_1169,0.583804266150373,TRUE,3,3
