Sample,maxVal,correct,predictedCluster,trueCluster
dlbcl_ricover_181,0.399554570055952,TRUE,1,1
dlbcl_ricover_215,0.40139062123148,FALSE,1,4
dlbcl_ricover_826,0.419169747353948,TRUE,1,1
dlbcl_ricover_711,0.457230231118379,FALSE,1,5
dlbcl_ricover_473,0.459020489440486,TRUE,1,1
dlbcl_bwh_dlbcl64,0.468840203604959,TRUE,1,1
dlbcl_ricover_120,0.484784541492993,TRUE,1,1
dlbcl_c_d_1154_nullpair,0.493822086214607,TRUE,1,1
dlbcl_ls2367,0.497344075790311,TRUE,1,1
dlbcl_c_d_1118_nullpair,0.567863089224443,FALSE,1,3
dlbcl_mc_f139_ad,0.569634975906185,TRUE,1,1
dlbcl_ls2978,0.575804240150712,TRUE,1,1
dlbcl_ricover_865,0.591557627228229,TRUE,1,1
dlbcl_ricover_1190,0.607398664499243,FALSE,1,4
dlbcl_ricover_829,0.615007211961548,TRUE,1,1
dlbcl_ricover_1150,0.635298119594861,TRUE,1,1
dfcidl001_dt,0.661030890468947,TRUE,1,1
dlbcl_ls2595,0.684751900837658,TRUE,1,1
dlbcl_c_d_1106_nullpair,0.687345721362302,TRUE,1,1
dlbcl_mc_f132_mlm,0.752341744240905,TRUE,1,1
dlbcl_mc_f648_jkw,0.757378156231072,TRUE,1,1
dlbcl_ricover_1144,0.777461156565211,TRUE,1,1
dlbcl_c_d_1130_nullpair,0.782244861733205,TRUE,1,1
dlbcl_c_d_1123_nullpair,0.855916508633309,TRUE,1,1
dlbcl_ls1757,0.872399345271426,TRUE,1,1
dlbcl_ls378,0.885662876698262,TRUE,1,1
dfcidl010_dt,0.889190059288645,TRUE,1,1
dlbcl_c_d_1128_nullpair,0.91388413404837,TRUE,1,1
dlbcl_c_d_1155_nullpair,0.951534416055892,TRUE,1,1
dlbcl_c_d_1114_nullpair,0.964881028462882,TRUE,1,1
dlbcl_ricover_290,0.965711921791904,TRUE,1,1
dlbcl_ricover_694,1,TRUE,1,1
dlbcl_mayo_dlbcl_5613,1,TRUE,1,1
dlbcl_c_d_1112_nullpair,0.323394872918531,FALSE,2,1
dlbcl_ls1921,0.385092515476701,FALSE,2,3
dlbcl_c_d_1162_nullpair,0.387995783058318,TRUE,2,2
dlbcl_ricover_577,0.486034781129819,TRUE,2,2
dlbcl_ls2245,0.540738459909144,TRUE,2,2
dfcidl009_dt,0.546778818891618,TRUE,2,2
dlbcl_mc_f815_bat,0.555234032652029,TRUE,2,2
dlbcl_ls2305,0.555719511086419,TRUE,2,2
dlbcl_ricover_866,0.557456357944683,FALSE,2,5
dlbcl_ricover_384,0.562590163786142,TRUE,2,2
dlbcl_ls1304,0.564611959565702,FALSE,2,4
dlbcl_ricover_1046,0.569395482491102,TRUE,2,2
dlbcl_ricover_463,0.598863510936421,TRUE,2,2
dlbcl_ls2264,0.619279985627016,FALSE,2,5
dlbcl_ls2599,0.622536992524851,TRUE,2,2
dlbcl_c_d_1113_nullpair,0.62596488859386,TRUE,2,2
dlbcl_ls2328,0.646396267992002,FALSE,2,3
dlbcl_ricover_440,0.659147624063563,TRUE,2,2
dlbcl_ricover_208,0.659371308230038,TRUE,2,2
dlbcl_ls3615,0.661308771444043,TRUE,2,2
dlbcl_mc_f362_mjb1,0.672174955353356,TRUE,2,2
dlbcl_ls1098,0.680586052091754,TRUE,2,2
dlbcl_mc_f927_jhs,0.704068486333706,TRUE,2,2
dlbcl_ls2325,0.733979021405842,TRUE,2,2
dlbcl_ls155,0.735147858129015,TRUE,2,2
dlbcl_ls4616,0.739872236517798,TRUE,2,2
dlbcl_mc_f358_wds,0.741534072603763,TRUE,2,2
dlbcl_ricover_269,0.755187316774462,TRUE,2,2
dlbcl_mc_f344_cjs,0.767996164979274,TRUE,2,2
dlbcl_ls1395,0.789508742561604,TRUE,2,2
dlbcl_ls4593,0.841135195112538,TRUE,2,2
dlbcl_c_d_1141_nullpair,0.843239516706081,TRUE,2,2
dlbcl_c_d_1110_nullpair,0.844160794297355,TRUE,2,2
