"Sample" "maxVal" "correct" "predictedCluster" "trueCluster"
"dlbcl_ls2367" "0.379809134849279" "TRUE" "1" "1"
"dlbcl_c_d_1105_nullpair" "0.425344917370373" "FALSE" "1" "4"
"dlbcl_ricover_473" "0.448556772120111" "TRUE" "1" "1"
"dlbcl_ricover_678" "0.477893133851711" "FALSE" "1" "3"
"dlbcl_ricover_181" "0.500220726703486" "TRUE" "1" "1"
"dlbcl_mc_f648_jkw" "0.52805527353923" "TRUE" "1" "1"
"dlbcl_ricover_978" "0.530278904793306" "FALSE" "1" "2"
"dlbcl_ricover_826" "0.54367089412892" "TRUE" "1" "1"
"dlbcl_ricover_1144" "0.547043964647241" "TRUE" "1" "1"
"dlbcl_c_d_1106_nullpair" "0.580806849719757" "TRUE" "1" "1"
"dlbcl_ricover_829" "0.643538631763374" "TRUE" "1" "1"
"dlbcl_mc_f132_mlm" "0.657208337647733" "TRUE" "1" "1"
"dlbcl_ricover_575" "0.658214002644572" "TRUE" "1" "1"
"dlbcl_ricover_120" "0.675805207755031" "TRUE" "1" "1"
"dfcidl001_dt" "0.731233667518261" "TRUE" "1" "1"
"dlbcl_c_d_1114_nullpair" "0.735528628723772" "TRUE" "1" "1"
"dlbcl_ricover_1150" "0.745000393349164" "TRUE" "1" "1"
"dlbcl_ls1757" "0.776813069203448" "TRUE" "1" "1"
"dlbcl_ricover_865" "0.787408242113655" "TRUE" "1" "1"
"dlbcl_ls2978" "0.79269730070272" "TRUE" "1" "1"
"dfcidl010_dt" "0.80040397700156" "TRUE" "1" "1"
"dlbcl_ls378" "0.83140342824621" "TRUE" "1" "1"
"dlbcl_ricover_694" "0.840824694278228" "TRUE" "1" "1"
"dlbcl_c_d_1130_nullpair" "0.844736875808895" "TRUE" "1" "1"
"dlbcl_c_d_1155_nullpair" "0.856541924337015" "TRUE" "1" "1"
"dfcidl004_dt" "0.862524466323204" "TRUE" "1" "1"
"dlbcl_c_d_1123_nullpair" "0.891585542723382" "TRUE" "1" "1"
"dlbcl_mayo_dlbcl_5613" "0.90720366533384" "TRUE" "1" "1"
"dlbcl_ricover_290" "0.999999999973862" "TRUE" "1" "1"
"dlbcl_c_d_1128_nullpair" "1" "TRUE" "1" "1"
"dlbcl_ls2595" "1" "TRUE" "1" "1"
"dlbcl_mc_f815_bat" "0.497074493544197" "TRUE" "2" "2"
"dlbcl_ls2328" "0.516325156337942" "FALSE" "2" "3"
"dlbcl_ricover_866" "0.525646995346388" "FALSE" "2" "5"
"dlbcl_c_d_1110_nullpair" "0.532610304946876" "TRUE" "2" "2"
"dlbcl_ls2325" "0.533846229676378" "TRUE" "2" "2"
"dlbcl_ricover_384" "0.53406315225091" "TRUE" "2" "2"
"dlbcl_ls2245" "0.547915894275677" "TRUE" "2" "2"
"dlbcl_ricover_577" "0.563806655283137" "TRUE" "2" "2"
"dlbcl_c_d_1162_nullpair" "0.56490977851101" "TRUE" "2" "2"
"dlbcl_mc_f362_mjb1" "0.593729550697301" "TRUE" "2" "2"
"dlbcl_ls4593" "0.606757788145496" "TRUE" "2" "2"
"dlbcl_ls4619" "0.607672179591123" "TRUE" "2" "2"
"dlbcl_ricover_463" "0.667174886648117" "TRUE" "2" "2"
"dlbcl_mc_f344_cjs" "0.692431513366692" "TRUE" "2" "2"
"dlbcl_ricover_269" "0.696571804526103" "TRUE" "2" "2"
"dlbcl_mc_f606_dmj" "0.711535049369635" "TRUE" "2" "2"
"dlbcl_ls2599" "0.712478651618761" "TRUE" "2" "2"
"dlbcl_ls2305" "0.718110014772821" "TRUE" "2" "2"
"dlbcl_ls3615" "0.75266594981736" "TRUE" "2" "2"
"dlbcl_ls1098" "0.761382331147823" "TRUE" "2" "2"
"dlbcl_c_d_1141_nullpair" "0.76384504731972" "TRUE" "2" "2"
"dlbcl_ls297" "0.763910390199202" "TRUE" "2" "2"
"dlbcl_ls1395" "0.883735562053058" "TRUE" "2" "2"
"dlbcl_ls4616" "0.889007212379718" "TRUE" "2" "2"
"dlbcl_mc_f358_wds" "0.892570079202435" "TRUE" "2" "2"
"dlbcl_ls843" "0.975025872395998" "TRUE" "2" "2"
"dlbcl_c_d_1113_nullpair" "0.998393031927499" "TRUE" "2" "2"
"dlbcl_ls1620" "1" "TRUE" "2" "2"
"dlbcl_ricover_469" "1" "TRUE" "2" "2"
"dlbcl_c_d_1127_nullpair" "1" "TRUE" "2" "2"
"dlbcl_ls1668" "0.34810282776117" "TRUE" "3" "3"
"dlbcl_c_d_1135_nullpair" "0.428251629650141" "TRUE" "3" "3"
"dlbcl_ricover_1210" "0.489672327854976" "TRUE" "3" "3"
"dlbcl_ricover_787" "0.500374562485542" "TRUE" "3" "3"
"dlbcl_ricover_1165" "0.505488907101538" "TRUE" "3" "3"
"dlbcl_ls4054" "0.515044160450092" "TRUE" "3" "3"
"dlbcl_c_d_1154_nullpair" "0.533431959969284" "FALSE" "3" "1"
"dlbcl_ricover_506" "0.533462026578961" "FALSE" "3" "4"
"dlbcl_ricover_440" "0.539981692960144" "FALSE" "3" "2"
"dfcidl009_dt" "0.560954745510661" "FALSE" "3" "2"
"dlbcl_ls3204" "0.576551122278969" "TRUE" "3" "3"
"dlbcl_mc_f739_ama3" "0.587166200187116" "TRUE" "3" "3"
"dlbcl_mc_f210_gwc" "0.594895253044941" "TRUE" "3" "3"
"dlbcl_ricover_408" "0.59564081769126" "FALSE" "3" "5"
"dlbcl_ricover_1046" "0.622354227467645" "FALSE" "3" "2"
"dlbcl_mc_f990_mna" "0.622391039078951" "TRUE" "3" "3"
"dlbcl_ricover_780" "0.631252946082907" "TRUE" "3" "3"
"dlbcl_ricover_320" "0.654254508690611" "FALSE" "3" "2"
"dlbcl_ls1921" "0.659816277947526" "TRUE" "3" "3"
"dlbcl_c_d_1131_nullpair" "0.671631652713948" "TRUE" "3" "3"
"dlbcl_ricover_1235" "0.689566619468595" "TRUE" "3" "3"
"dlbcl_ricover_208" "0.690195301920995" "FALSE" "3" "2"
"dlbcl_ls3309" "0.690989811397198" "TRUE" "3" "3"
"dlbcl_c_d_1118_nullpair" "0.693769060078343" "TRUE" "3" "3"
"dlbcl_ricover_126" "0.69724153833872" "TRUE" "3" "3"
"dlbcl_ricover_299" "0.722906302570886" "TRUE" "3" "3"
"dlbcl_ricover_335" "0.723875090066152" "TRUE" "3" "3"
