Sample,maxVal,correct,predictedCluster,trueCluster
dlbcl_ls2154,0.293,FALSE,2,1
dlbcl_c_d_1146_nullpair,0.3108,FALSE,5,1
dlbcl_ricover_910,0.3242,FALSE,4,1
dlbcl_ricover_181,0.3342,TRUE,1,1
dlbcl_c_d_1106_nullpair,0.3592,FALSE,3,1
dlbcl_ls3809,0.3666,FALSE,4,1
dlbcl_ls2367,0.4188,TRUE,1,1
dlbcl_ricover_473,0.4476,TRUE,1,1
dfcidl004_dt,0.4692,TRUE,1,1
dlbcl_ricover_1144,0.4868,TRUE,1,1
dlbcl_c_d_1112_nullpair,0.4928,TRUE,1,1
dlbcl_ricover_1150,0.498,TRUE,1,1
dfcidl001_dt,0.5282,TRUE,1,1
dlbcl_ls3866,0.5424,TRUE,1,1
dlbcl_ricover_826,0.5614,FALSE,5,1
dlbcl_ls1757,0.567,TRUE,1,1
dlbcl_mc_f132_mlm,0.5988,TRUE,1,1
dlbcl_mc_f648_jkw,0.6078,TRUE,1,1
dlbcl_mc_f139_ad,0.609,FALSE,5,1
dlbcl_ls2978,0.6424,TRUE,1,1
dlbcl_c_d_1155_nullpair,0.6724,TRUE,1,1
dlbcl_ricover_829,0.7002,TRUE,1,1
dlbcl_c_d_1154_nullpair,0.7054,TRUE,1,1
dlbcl_c_d_1114_nullpair,0.7062,TRUE,1,1
dlbcl_ricover_575,0.7086,TRUE,1,1
dlbcl_ricover_120,0.7156,TRUE,1,1
dlbcl_bwh_dlbcl64,0.7584,FALSE,5,1
dlbcl_ricover_290,0.7756,TRUE,1,1
dlbcl_ricover_865,0.813,TRUE,1,1
dlbcl_c_d_1128_nullpair,0.8334,TRUE,1,1
dlbcl_c_d_1132_nullpair,0.8388,TRUE,1,1
dlbcl_mayo_dlbcl_5613,0.8416,TRUE,1,1
dlbcl_ricover_478,0.8416,FALSE,4,1
dlbcl_ls2595,0.8558,TRUE,1,1
dlbcl_ls378,0.8584,TRUE,1,1
dfcidl010_dt,0.8672,TRUE,1,1
dlbcl_ricover_694,0.8756,TRUE,1,1
dlbcl_c_d_1130_nullpair,0.9374,TRUE,1,1
dlbcl_c_d_1123_nullpair,0.9424,TRUE,1,1
dlbcl_ricover_197,0.3174,FALSE,1,2
dlbcl_ls762,0.3176,TRUE,2,2
dlbcl_mayo_dlbcl_234,0.319,TRUE,2,2
dlbcl_mc_f927_jhs,0.3606,FALSE,4,2
dlbcl_ricover_577,0.3684,TRUE,2,2
dlbcl_ricover_978,0.3986,TRUE,2,2
dlbcl_mc_f362_mjb1,0.4336,FALSE,3,2
dlbcl_ls4593,0.4526,TRUE,2,2
dlbcl_ricover_320,0.471,TRUE,2,2
dlbcl_c_d_1141_nullpair,0.4818,TRUE,2,2
dlbcl_ls2325,0.4852,TRUE,2,2
dlbcl_mc_f815_bat,0.487,TRUE,2,2
dlbcl_ls4619,0.509,TRUE,2,2
dlbcl_mc_f606_dmj,0.5124,TRUE,2,2
dlbcl_ls2599,0.5304,TRUE,2,2
dlbcl_c_d_1110_nullpair,0.5372,TRUE,2,2
dlbcl_ricover_111,0.5558,TRUE,2,2
dlbcl_mc_f344_cjs,0.566,TRUE,2,2
dlbcl_ls155,0.5674,FALSE,5,2
dlbcl_ls1098,0.6034,TRUE,2,2
dlbcl_ls2245,0.6054,TRUE,2,2
dlbcl_ricover_440,0.6188,FALSE,3,2
dlbcl_ls1395,0.624,TRUE,2,2
dlbcl_ricover_208,0.6488,FALSE,3,2
dlbcl_ricover_216,0.6572,FALSE,4,2
dlbcl_ls2305,0.6586,TRUE,2,2
dlbcl_c_d_1162_nullpair,0.6598,TRUE,2,2
dlbcl_ricover_269,0.66,TRUE,2,2
dlbcl_ricover_384,0.67,TRUE,2,2
dlbcl_ricover_463,0.6748,TRUE,2,2
dfcidl009_dt,0.7098,TRUE,2,2
dlbcl_ricover_1046,0.7124,FALSE,3,2
dlbcl_ls3615,0.714,TRUE,2,2
dlbcl_c_d_1113_nullpair,0.7332,TRUE,2,2
dlbcl_ricover_469,0.7444,TRUE,2,2
dlbcl_ls4616,0.745,TRUE,2,2
dlbcl_ls843,0.8088,TRUE,2,2
dlbcl_ls1620,0.9126,TRUE,2,2
dlbcl_ls297,0.915,TRUE,2,2
dlbcl_mc_f358_wds,0.9294,TRUE,2,2
dlbcl_c_d_1127_nullpair,0.9702,TRUE,2,2
dlbcl_mc_f210_gwc,0.252,FALSE,5,3
dlbcl_ls4054,0.2876,FALSE,1,3
dlbcl_c_d_1131_nullpair,0.3826,TRUE,3,3
dlbcl_ricover_1210,0.389,TRUE,3,3
dlbcl_ricover_1165,0.3906,FALSE,4,3
dlbcl_c_d_1111_nullpair,0.396,FALSE,2,3
dlbcl_ricover_787,0.4032,FALSE,5,3
dlbcl_ricover_1169,0.4186,TRUE,3,3
dlbcl_ricover_1060,0.4636,FALSE,4,3
dlbcl_ls2089,0.4674,FALSE,4,3
dlbcl_ricover_780,0.4738,TRUE,3,3
dlbcl_ls3204,0.4742,FALSE,1,3
dlbcl_ricover_822,0.4764,TRUE,3,3
dlbcl_ricover_1072,0.4926,TRUE,3,3
dlbcl_mc_f990_mna,0.5004,FALSE,4,3
dlbcl_mc_f729_man,0.511,TRUE,3,3
dlbcl_dfci_dlbcl_goe07,0.513,TRUE,3,3
dlbcl_ls1668,0.5218,TRUE,3,3
dlbcl_mc_f959_erm,0.5222,TRUE,3,3
dlbcl_dfci_dlbcl_goe05,0.5288,FALSE,4,3
dlbcl_c_d_1108_nullpair,0.5304,TRUE,3,3
dlbcl_ricover_678,0.5356,FALSE,4,3
dlbcl_ls3309,0.5492,TRUE,3,3
dlbcl_c_d_1118_nullpair,0.5498,TRUE,3,3
dlbcl_c_d_1135_nullpair,0.5602,TRUE,3,3
dlbcl_mc_f089_hcz,0.5814,TRUE,3,3
dlbcl_ls2328,0.6012,TRUE,3,3
dlbcl_ricover_623,0.6014,TRUE,3,3
dlbcl_ricover_533,0.623,TRUE,3,3
dlbcl_ricover_325,0.6262,TRUE,3,3
dlbcl_ricover_299,0.6274,TRUE,3,3
dlbcl_ls88,0.6426,TRUE,3,3
dlbcl_ls1921,0.6534,TRUE,3,3
dlbcl_ls2258,0.6606,TRUE,3,3
dlbcl_ls3749,0.6816,TRUE,3,3
dlbcl_ricover_174,0.6856,TRUE,3,3
dlbcl_ricover_839,0.7596,TRUE,3,3
dlbcl_ricover_1235,0.7612,TRUE,3,3
dlbcl_ls146,0.7716,TRUE,3,3
dlbcl_c_d_1152_nullpair,0.7738,TRUE,3,3
dlbcl_mc_f739_ama3,0.7834,TRUE,3,3
dlbcl_ricover_335,0.7844,TRUE,3,3
dlbcl_ricover_126,0.7924,TRUE,3,3
dfcidl003_dt,0.84,TRUE,3,3
dlbcl_ricover_253,0.8644,TRUE,3,3
dlbcl_mayo_dlbcl_7359,0.9342,TRUE,3,3
dlbcl_ricover_288,0.9368,TRUE,3,3
dlbcl_c_d_1105_nullpair,0.3308,FALSE,1,4
dlbcl_ricover_506,0.3792,TRUE,4,4
dlbcl_ricover_1278,0.3884,TRUE,4,4
dfcidl008_dt,0.3968,FALSE,3,4
dlbcl_c_d_1140_nullpair,0.4258,TRUE,4,4
dlbcl_ricover_850,0.443,FALSE,3,4
dlbcl_ricover_105,0.4478,FALSE,3,4
dlbcl_ricover_1204,0.4572,TRUE,4,4
dlbcl_ricover_1032,0.4848,TRUE,4,4
dlbcl_c_d_1163_nullpair,0.4938,TRUE,4,4
dlbcl_ls1683,0.4946,TRUE,4,4
dlbcl_mc_f089_mlb,0.5128,TRUE,4,4
dlbcl_ls2208,0.5238,FALSE,2,4
dlbcl_ricover_704,0.5442,TRUE,4,4
dlbcl_ricover_99,0.555,TRUE,4,4
dlbcl_ls148,0.561,TRUE,4,4
dlbcl_c_d_1120_nullpair,0.5806,TRUE,4,4
dlbcl_ricover_431,0.5954,TRUE,4,4
dlbcl_ricover_467,0.6068,TRUE,4,4
dlbcl_ricover_173,0.6078,TRUE,4,4
dlbcl_ricover_1190,0.6132,TRUE,4,4
dlbcl_ricover_224,0.6232,TRUE,4,4
dlbcl_ricover_215,0.637,TRUE,4,4
dlbcl_ricover_1248,0.664,TRUE,4,4
dlbcl_ricover_685,0.682,TRUE,4,4
dlbcl_ricover_763,0.6884,TRUE,4,4
dlbcl_mc_f339_jps2,0.7018,TRUE,4,4
