Sample,maxVal,correct,predictedCluster,trueCluster
dlbcl_ricover_181,0.2946,TRUE,1,1
dlbcl_ls2154,0.3156,FALSE,5,1
dlbcl_ricover_910,0.3472,FALSE,2,1
dlbcl_c_d_1146_nullpair,0.3586,FALSE,5,1
dlbcl_ricover_473,0.4022,TRUE,1,1
dlbcl_ls3809,0.4236,TRUE,1,1
dfcidl001_dt,0.474,TRUE,1,1
dlbcl_mc_f139_ad,0.4956,FALSE,5,1
dlbcl_ls3866,0.5152,TRUE,1,1
dfcidl004_dt,0.5308,TRUE,1,1
dlbcl_ls1757,0.5382,TRUE,1,1
dlbcl_ricover_1144,0.5484,TRUE,1,1
dlbcl_c_d_1106_nullpair,0.5504,FALSE,3,1
dlbcl_c_d_1112_nullpair,0.5548,TRUE,1,1
dlbcl_ls2367,0.5588,TRUE,1,1
dlbcl_mc_f648_jkw,0.5978,TRUE,1,1
dlbcl_ricover_120,0.5988,TRUE,1,1
dlbcl_ricover_826,0.6094,FALSE,5,1
dlbcl_ls2978,0.6196,TRUE,1,1
dlbcl_mc_f132_mlm,0.6528,TRUE,1,1
dlbcl_bwh_dlbcl64,0.653,FALSE,5,1
dlbcl_ricover_1150,0.6594,TRUE,1,1
dlbcl_c_d_1155_nullpair,0.6774,TRUE,1,1
dlbcl_c_d_1154_nullpair,0.6866,TRUE,1,1
dlbcl_ricover_575,0.6876,TRUE,1,1
dlbcl_ricover_829,0.7414,TRUE,1,1
dlbcl_c_d_1114_nullpair,0.7418,TRUE,1,1
dlbcl_ls2595,0.7938,TRUE,1,1
dlbcl_c_d_1132_nullpair,0.7956,TRUE,1,1
dlbcl_ricover_290,0.8092,TRUE,1,1
dlbcl_ricover_865,0.816,TRUE,1,1
dlbcl_mayo_dlbcl_5613,0.8286,TRUE,1,1
dlbcl_ricover_478,0.8666,FALSE,4,1
dlbcl_c_d_1128_nullpair,0.8708,TRUE,1,1
dlbcl_ls378,0.8738,TRUE,1,1
dlbcl_c_d_1123_nullpair,0.8832,TRUE,1,1
dlbcl_c_d_1130_nullpair,0.9166,TRUE,1,1
dlbcl_ricover_694,0.9228,TRUE,1,1
dfcidl010_dt,0.9378,TRUE,1,1
dlbcl_ls3615,0.2926,TRUE,2,2
dlbcl_ls762,0.3542,TRUE,2,2
dlbcl_ricover_197,0.3542,FALSE,5,2
dlbcl_mc_f362_mjb1,0.3658,FALSE,3,2
dlbcl_ricover_978,0.3738,TRUE,2,2
dlbcl_ricover_320,0.3768,FALSE,3,2
dlbcl_mayo_dlbcl_234,0.3808,TRUE,2,2
dlbcl_mc_f927_jhs,0.3978,FALSE,1,2
dlbcl_ls4619,0.4022,TRUE,2,2
dlbcl_c_d_1110_nullpair,0.446,TRUE,2,2
dlbcl_ls2599,0.4594,TRUE,2,2
dlbcl_ls4593,0.4658,TRUE,2,2
dlbcl_mc_f815_bat,0.4694,TRUE,2,2
dlbcl_ls155,0.4992,FALSE,5,2
dlbcl_ricover_577,0.5042,FALSE,4,2
dlbcl_c_d_1141_nullpair,0.505,TRUE,2,2
dlbcl_ls2325,0.509,TRUE,2,2
dlbcl_ricover_208,0.524,FALSE,3,2
dlbcl_ricover_111,0.5368,TRUE,2,2
dlbcl_ls2245,0.5376,TRUE,2,2
dlbcl_mc_f606_dmj,0.5546,TRUE,2,2
dlbcl_ls2305,0.6026,TRUE,2,2
dlbcl_c_d_1162_nullpair,0.613,TRUE,2,2
dlbcl_ls1395,0.6216,TRUE,2,2
dlbcl_mc_f344_cjs,0.6254,TRUE,2,2
dlbcl_ricover_216,0.6288,FALSE,4,2
dlbcl_ls1098,0.6386,TRUE,2,2
dlbcl_ricover_440,0.6474,FALSE,3,2
dlbcl_ricover_1046,0.6816,FALSE,3,2
dlbcl_ricover_384,0.6842,TRUE,2,2
dlbcl_ricover_269,0.6914,TRUE,2,2
dfcidl009_dt,0.6978,TRUE,2,2
dlbcl_ricover_463,0.7428,TRUE,2,2
dlbcl_ricover_469,0.762,TRUE,2,2
dlbcl_ls4616,0.7712,TRUE,2,2
dlbcl_ls843,0.8276,TRUE,2,2
dlbcl_c_d_1113_nullpair,0.829,TRUE,2,2
dlbcl_ls297,0.893,TRUE,2,2
dlbcl_mc_f358_wds,0.9096,TRUE,2,2
dlbcl_ls1620,0.9512,TRUE,2,2
dlbcl_c_d_1127_nullpair,0.9622,TRUE,2,2
dlbcl_mc_f210_gwc,0.249,FALSE,2,3
dlbcl_ls4054,0.3102,FALSE,1,3
dlbcl_ricover_1165,0.3842,FALSE,4,3
dlbcl_ricover_787,0.386,FALSE,5,3
dlbcl_c_d_1131_nullpair,0.4192,TRUE,3,3
dlbcl_ricover_780,0.4504,FALSE,2,3
dlbcl_mc_f089_hcz,0.4604,TRUE,3,3
dlbcl_mc_f959_erm,0.4884,TRUE,3,3
dlbcl_c_d_1111_nullpair,0.4896,FALSE,2,3
dlbcl_mc_f990_mna,0.5024,TRUE,3,3
dlbcl_ricover_822,0.5044,TRUE,3,3
dlbcl_ricover_1060,0.5044,FALSE,1,3
dlbcl_dfci_dlbcl_goe07,0.5064,TRUE,3,3
dlbcl_ricover_1169,0.5082,TRUE,3,3
dlbcl_ls3309,0.511,TRUE,3,3
dlbcl_ricover_678,0.5124,FALSE,4,3
dlbcl_dfci_dlbcl_goe05,0.5188,FALSE,4,3
dlbcl_c_d_1135_nullpair,0.5196,TRUE,3,3
dlbcl_ls1921,0.534,TRUE,3,3
dlbcl_ricover_1210,0.5422,TRUE,3,3
dlbcl_ricover_1072,0.5436,TRUE,3,3
dlbcl_ls2089,0.5462,FALSE,4,3
dlbcl_ricover_533,0.5548,TRUE,3,3
dlbcl_ls2328,0.5678,TRUE,3,3
dlbcl_c_d_1118_nullpair,0.5758,TRUE,3,3
dlbcl_ls3204,0.5834,FALSE,1,3
dlbcl_c_d_1108_nullpair,0.5934,TRUE,3,3
dlbcl_ls1668,0.603,TRUE,3,3
dlbcl_c_d_1152_nullpair,0.6232,TRUE,3,3
dlbcl_ls2258,0.6552,TRUE,3,3
dlbcl_ricover_623,0.6566,TRUE,3,3
dlbcl_ls88,0.6834,TRUE,3,3
dlbcl_ricover_174,0.689,TRUE,3,3
dlbcl_ricover_299,0.6936,TRUE,3,3
dlbcl_ricover_335,0.738,TRUE,3,3
dlbcl_ls3749,0.7522,TRUE,3,3
dlbcl_mc_f739_ama3,0.7678,TRUE,3,3
dlbcl_mc_f729_man,0.7696,TRUE,3,3
dlbcl_ricover_325,0.7698,TRUE,3,3
dlbcl_ricover_839,0.7726,TRUE,3,3
dlbcl_ricover_1235,0.8112,TRUE,3,3
dlbcl_ricover_126,0.8162,TRUE,3,3
dlbcl_ls146,0.8528,TRUE,3,3
dfcidl003_dt,0.9046,TRUE,3,3
dlbcl_mayo_dlbcl_7359,0.9242,TRUE,3,3
dlbcl_ricover_288,0.9258,TRUE,3,3
dlbcl_ricover_253,0.9312,TRUE,3,3
dlbcl_ricover_1278,0.315,TRUE,4,4
dlbcl_c_d_1163_nullpair,0.3692,TRUE,4,4
dfcidl008_dt,0.375,FALSE,2,4
dlbcl_ls2208,0.3818,TRUE,4,4
dlbcl_ricover_506,0.3824,TRUE,4,4
dlbcl_ricover_850,0.3922,FALSE,3,4
dlbcl_c_d_1140_nullpair,0.406,TRUE,4,4
dlbcl_ricover_105,0.4222,FALSE,3,4
dlbcl_ricover_1032,0.4402,TRUE,4,4
dlbcl_ricover_173,0.4838,FALSE,1,4
dlbcl_ricover_704,0.5134,TRUE,4,4
dlbcl_ricover_1204,0.5196,TRUE,4,4
dlbcl_c_d_1120_nullpair,0.5386,TRUE,4,4
dlbcl_ls1683,0.5454,TRUE,4,4
dlbcl_c_d_1105_nullpair,0.5598,FALSE,1,4
dlbcl_ricover_99,0.5746,TRUE,4,4
dlbcl_ricover_431,0.576,TRUE,4,4
dlbcl_ricover_763,0.6092,TRUE,4,4
dlbcl_mc_f089_mlb,0.6148,TRUE,4,4
dlbcl_ricover_224,0.6408,TRUE,4,4
dlbcl_ricover_467,0.6426,TRUE,4,4
dlbcl_mc_f339_jps2,0.6462,TRUE,4,4
dlbcl_ls148,0.6544,TRUE,4,4
dlbcl_c_d_1104_nullpair,0.66,TRUE,4,4
dlbcl_mc_f519_alt,0.663,TRUE,4,4
dlbcl_ricover_1287,0.6664,TRUE,4,4
dlbcl_ricover_1190,0.7126,TRUE,4,4
dlbcl_ricover_215,0.7224,TRUE,4,4
dlbcl_c_d_1142_nullpair,0.7412,TRUE,4,4
dlbcl_c_d_1166_nullpair,0.7572,TRUE,4,4
dlbcl_ricover_685,0.7638,TRUE,4,4
dlbcl_c_d_1144_nullpair,0.7722,TRUE,4,4
dlbcl_ricover_1106,0.7952,TRUE,4,4
dlbcl_ricover_773,0.7954,TRUE,4,4
dlbcl_ls1304,0.8066,TRUE,4,4
dlbcl_ricover_1257,0.8214,TRUE,4,4
dlbcl_ricover_1248,0.8272,TRUE,4,4
dlbcl_ricover_585,0.848,TRUE,4,4
dlbcl_c_d_1125_nullpair,0.8504,TRUE,4,4
dlbcl_ricover_712,0.875,TRUE,4,4
dlbcl_ricover_583,0.877,TRUE,4,4
dlbcl_ls4085,0.89,TRUE,4,4
dlbcl_ricover_543,0.896,TRUE,4,4
dlbcl_ricover_134,0.8966,TRUE,4,4
dlbcl_ricover_1293,0.9324,TRUE,4,4
dlbcl_ricover_720,0.9338,TRUE,4,4
dlbcl_ricover_417,0.9542,TRUE,4,4
dlbcl_ricover_1018,0.396,FALSE,3,5
dlbcl_ls2264,0.399,TRUE,5,5
dlbcl_ricover_151,0.4326,FALSE,3,5
dlbcl_ls951,0.4362,TRUE,5,5
dlbcl_ricover_1081,0.4592,FALSE,1,5
dlbcl_ricover_102,0.4632,TRUE,5,5
dlbcl_ricover_342,0.471,FALSE,2,5
dlbcl_mayo_dlbcl_3653,0.488,FALSE,4,5
dlbcl_ricover_597,0.4948,TRUE,5,5
dlbcl_ls3808,0.5034,TRUE,5,5
dlbcl_ricover_408,0.5168,FALSE,3,5
dlbcl_c_d_1138_nullpair,0.5208,FALSE,4,5
dlbcl_ricover_692,0.5338,TRUE,5,5
dlbcl_ricover_1299,0.5482,TRUE,5,5
dlbcl_ricover_866,0.567,FALSE,2,5
dlbcl_ls2590,0.5774,TRUE,5,5
dlbcl_ricover_1045,0.5834,TRUE,5,5
dlbcl_ls3499,0.5848,TRUE,5,5
dlbcl_ricover_711,0.6024,TRUE,5,5
dlbcl_ricover_617,0.6132,TRUE,5,5
dlbcl_mc_f139_ljf,0.6184,TRUE,5,5
dlbcl_ls3387,0.62,FALSE,2,5
dlbcl_ricover_274,0.6286,TRUE,5,5
dlbcl_ls1899,0.676,TRUE,5,5
