"Sample" "maxVal" "correct" "predictedCluster" "trueCluster"
"dlbcl_ls2154" "0.3556" "FALSE" "5" "1"
"dlbcl_c_d_1146_nullpair" "0.3614" "FALSE" "5" "1"
"dlbcl_ricover_910" "0.3806" "FALSE" "2" "1"
"dlbcl_c_d_1112_nullpair" "0.3826" "TRUE" "1" "1"
"dlbcl_ricover_473" "0.4028" "FALSE" "4" "1"
"dlbcl_ricover_575" "0.4288" "TRUE" "1" "1"
"dlbcl_mc_f139_ad" "0.4514" "FALSE" "5" "1"
"dlbcl_c_d_1106_nullpair" "0.464" "FALSE" "3" "1"
"dlbcl_ls3809" "0.4794" "TRUE" "1" "1"
"dlbcl_ls3866" "0.496" "TRUE" "1" "1"
"dfcidl004_dt" "0.5072" "TRUE" "1" "1"
"dlbcl_ls2595" "0.5308" "TRUE" "1" "1"
"dlbcl_c_d_1154_nullpair" "0.5586" "TRUE" "1" "1"
"dlbcl_ls2367" "0.6" "TRUE" "1" "1"
"dlbcl_ricover_826" "0.6152" "TRUE" "1" "1"
"dlbcl_bwh_dlbcl64" "0.6236" "FALSE" "5" "1"
"dfcidl001_dt" "0.639" "TRUE" "1" "1"
"dlbcl_c_d_1132_nullpair" "0.6412" "TRUE" "1" "1"
"dlbcl_ricover_181" "0.657" "TRUE" "1" "1"
"dlbcl_ricover_120" "0.6708" "TRUE" "1" "1"
"dlbcl_ls2978" "0.672" "TRUE" "1" "1"
"dlbcl_ricover_1144" "0.6848" "TRUE" "1" "1"
"dlbcl_ls1757" "0.7244" "TRUE" "1" "1"
"dlbcl_ricover_829" "0.7266" "TRUE" "1" "1"
"dlbcl_mc_f132_mlm" "0.7288" "TRUE" "1" "1"
"dlbcl_c_d_1114_nullpair" "0.7468" "TRUE" "1" "1"
"dlbcl_c_d_1155_nullpair" "0.7594" "TRUE" "1" "1"
"dlbcl_mc_f648_jkw" "0.7612" "TRUE" "1" "1"
"dlbcl_ricover_1150" "0.7666" "TRUE" "1" "1"
"dlbcl_ricover_865" "0.8594" "TRUE" "1" "1"
"dlbcl_ricover_290" "0.8606" "TRUE" "1" "1"
