"Sample","maxVal","correct","predictedCluster","trueCluster"
"dlbcl_mc_f927_jhs","DLBCL_MC_F927_JHS",0.280116587877274,FALSE,3,2
"dlbcl_c_d_1105_nullpair","DLBCL_C_D_1105_NULLPAIR",0.317819803953171,FALSE,1,4
"dlbcl_ricover_910","DLBCL_RICOVER_910",0.362848073244095,TRUE,1,1
"dlbcl_c_d_1106_nullpair","DLBCL_C_D_1106_NULLPAIR",0.372972011566162,FALSE,3,1
"dlbcl_ls1668","DLBCL_LS1668",0.395991563796997,TRUE,3,3
"dlbcl_mayo_dlbcl_3653","DLBCL_MAYO_DLBCL_3653",0.417367458343506,FALSE,4,5
"dlbcl_ls2264","DLBCL_LS2264",0.436600029468536,FALSE,4,5
"dlbcl_ricover_1169","DLBCL_RICOVER_1169",0.439246445894241,TRUE,3,3
"dlbcl_c_d_1111_nullpair","DLBCL_C_D_1111_NULLPAIR",0.440370410680771,FALSE,1,3
"dlbcl_mayo_dlbcl_234","DLBCL_MAYO_DLBCL_234",0.444144695997238,FALSE,5,2
"dlbcl_ricover_105","DLBCL_RICOVER_105",0.448234528303146,FALSE,3,4
"dlbcl_ricover_822","DLBCL_RICOVER_822",0.454724609851837,TRUE,3,3
"dlbcl_c_d_1132_nullpair","DLBCL_C_D_1132_NULLPAIR",0.473806232213974,TRUE,1,1
"dlbcl_ls3309","DLBCL_LS3309",0.479749709367752,FALSE,2,3
"dlbcl_ricover_126","DLBCL_RICOVER_126",0.479845434427261,FALSE,2,3
"dlbcl_ls2089","DLBCL_LS2089",0.482050091028214,FALSE,4,3
"dlbcl_ricover_197","DLBCL_RICOVER_197",0.482599526643753,FALSE,5,2
"dlbcl_ricover_342","DLBCL_RICOVER_342",0.489180088043213,FALSE,2,5
"dlbcl_ls4054","DLBCL_LS4054",0.506672859191895,TRUE,3,3
"dlbcl_c_d_1138_nullpair","DLBCL_C_D_1138_NULLPAIR",0.512487053871155,FALSE,2,5
"dfcidl008_dt","DFCIDL008_DT",0.512511730194092,FALSE,2,4
"dlbcl_c_d_1154_nullpair","DLBCL_C_D_1154_NULLPAIR",0.513310968875885,TRUE,1,1
"dlbcl_ricover_575","DLBCL_RICOVER_575",0.520017266273499,FALSE,5,1
"dlbcl_ricover_1299","DLBCL_RICOVER_1299",0.529345214366913,TRUE,5,5
"dlbcl_ls951","DLBCL_LS951",0.540982365608215,TRUE,5,5
"dlbcl_ls2328","DLBCL_LS2328",0.543335258960724,TRUE,3,3
"dlbcl_ricover_787","DLBCL_RICOVER_787",0.551290333271027,FALSE,5,3
"dlbcl_ricover_1032","DLBCL_RICOVER_1032",0.552103400230408,TRUE,4,4
"dlbcl_ricover_978","DLBCL_RICOVER_978",0.558187067508698,FALSE,1,2
"dlbcl_ls762","DLBCL_LS762",0.561316132545471,TRUE,2,2
"dlbcl_ricover_711","DLBCL_RICOVER_711",0.573133647441864,FALSE,1,5
"dlbcl_mc_f815_bat","DLBCL_MC_F815_BAT",0.576095879077911,TRUE,2,2
"dlbcl_ricover_1060","DLBCL_RICOVER_1060",0.578329145908356,TRUE,3,3
"dlbcl_dfci_dlbcl_goe05","DLBCL_DFCI_DLBCL_GOE05",0.584047019481659,TRUE,3,3
"dlbcl_ls3866","DLBCL_LS3866",0.592900991439819,FALSE,5,1
"dlbcl_ls2367","DLBCL_LS2367",0.596758604049683,TRUE,1,1
"dlbcl_mc_f139_ad","DLBCL_MC_F139_AD",0.607567965984344,FALSE,5,1
"dlbcl_ls3809","DLBCL_LS3809",0.611645698547363,FALSE,4,1
"dlbcl_c_d_1153_nullpair","DLBCL_C_D_1153_NULLPAIR",0.617370069026947,TRUE,5,5
"dlbcl_mc_f339_jps2","DLBCL_MC_F339_JPS2",0.617779016494751,TRUE,4,4
"dlbcl_ls2245","DLBCL_LS2245",0.617867827415466,TRUE,2,2
"dlbcl_ricover_120","DLBCL_RICOVER_120",0.634989380836487,TRUE,1,1
"dlbcl_ls2595","DLBCL_LS2595",0.637865781784058,TRUE,1,1
"dlbcl_ricover_320","DLBCL_RICOVER_320",0.638106465339661,TRUE,2,2
"dlbcl_ricover_1018","DLBCL_RICOVER_1018",0.645635306835175,TRUE,5,5
"dlbcl_mc_f739_ama3","DLBCL_MC_F739_AMA3",0.6473428606987,TRUE,3,3
"dlbcl_ls2154","DLBCL_LS2154",0.647903382778168,FALSE,5,1
