"Sample","maxVal","correct","predictedCluster","trueCluster"
"dlbcl_ricover_910","DLBCL_RICOVER_910",0.247289642691612,FALSE,3,1
"dlbcl_ls2595","DLBCL_LS2595",0.305132985115051,FALSE,5,1
"dlbcl_ricover_1081","DLBCL_RICOVER_1081",0.313164681196213,FALSE,4,5
"dlbcl_ls4054","DLBCL_LS4054",0.319550961256027,TRUE,3,3
"dlbcl_c_d_1112_nullpair","DLBCL_C_D_1112_NULLPAIR",0.327931195497513,FALSE,2,1
"dlbcl_ricover_1060","DLBCL_RICOVER_1060",0.332128912210464,FALSE,2,3
"dlbcl_mc_f927_jhs","DLBCL_MC_F927_JHS",0.364378929138184,FALSE,3,2
"dlbcl_mayo_dlbcl_3653","DLBCL_MAYO_DLBCL_3653",0.364386737346649,TRUE,5,5
"dlbcl_ricover_978","DLBCL_RICOVER_978",0.372914761304855,FALSE,5,2
"dlbcl_c_d_1111_nullpair","DLBCL_C_D_1111_NULLPAIR",0.373601973056793,TRUE,3,3
"dlbcl_c_d_1138_nullpair","DLBCL_C_D_1138_NULLPAIR",0.376616507768631,FALSE,4,5
"dlbcl_ricover_102","DLBCL_RICOVER_102",0.379085659980774,TRUE,5,5
"dlbcl_ls2154","DLBCL_LS2154",0.379700273275375,FALSE,3,1
"dlbcl_ls1899","DLBCL_LS1899",0.382661312818527,TRUE,5,5
"dlbcl_ricover_320","DLBCL_RICOVER_320",0.387813657522202,FALSE,3,2
"dlbcl_ls3499","DLBCL_LS3499",0.392080754041672,TRUE,5,5
"dlbcl_c_d_1140_nullpair","DLBCL_C_D_1140_NULLPAIR",0.392992228269577,TRUE,4,4
"dlbcl_c_d_1132_nullpair","DLBCL_C_D_1132_NULLPAIR",0.397347241640091,TRUE,1,1
"dlbcl_ricover_478","DLBCL_RICOVER_478",0.400371015071869,TRUE,1,1
"dfcidl008_dt","DFCIDL008_DT",0.404258489608765,FALSE,2,4
"dlbcl_c_d_1146_nullpair","DLBCL_C_D_1146_NULLPAIR",0.409538179636002,FALSE,5,1
"dlbcl_ricover_773","DLBCL_RICOVER_773",0.424292832612991,FALSE,2,4
"dlbcl_ricover_1150","DLBCL_RICOVER_1150",0.425930947065353,TRUE,1,1
"dlbcl_ricover_197","DLBCL_RICOVER_197",0.43474680185318,FALSE,5,2
"dlbcl_c_d_1162_nullpair","DLBCL_C_D_1162_NULLPAIR",0.437790930271149,TRUE,2,2
"dlbcl_c_d_1144_nullpair","DLBCL_C_D_1144_NULLPAIR",0.442031711339951,TRUE,4,4
"dlbcl_bwh_dlbcl64","DLBCL_BWH_DLBCL64",0.442057132720947,FALSE,5,1
"dlbcl_ls951","DLBCL_LS951",0.446069091558456,FALSE,1,5
"dlbcl_ls2208","DLBCL_LS2208",0.447637259960175,TRUE,4,4
"dlbcl_c_d_1106_nullpair","DLBCL_C_D_1106_NULLPAIR",0.448061108589172,FALSE,3,1
"dlbcl_ls2328","DLBCL_LS2328",0.451494574546814,TRUE,3,3
"dlbcl_c_d_1104_nullpair","DLBCL_C_D_1104_NULLPAIR",0.474402070045471,FALSE,3,4
"dlbcl_ls762","DLBCL_LS762",0.480178654193878,TRUE,2,2
"dlbcl_ls2599","DLBCL_LS2599",0.481220483779907,FALSE,5,2
"dlbcl_ls2367","DLBCL_LS2367",0.483257621526718,TRUE,1,1
"dlbcl_ricover_866","DLBCL_RICOVER_866",0.498827308416367,FALSE,2,5
"dlbcl_dfci_dlbcl_goe05","DLBCL_DFCI_DLBCL_GOE05",0.502300620079041,FALSE,4,3
"dlbcl_c_d_1131_nullpair","DLBCL_C_D_1131_NULLPAIR",0.507780373096466,FALSE,4,3
"dlbcl_ls3808","DLBCL_LS3808",0.508705973625183,FALSE,4,5
"dlbcl_ricover_1165","DLBCL_RICOVER_1165",0.512429416179657,FALSE,4,3
"dlbcl_ls1921","DLBCL_LS1921",0.513803958892822,TRUE,3,3
"dlbcl_ricover_1046","DLBCL_RICOVER_1046",0.514419913291931,FALSE,3,2
"dlbcl_ricover_361","DLBCL_RICOVER_361",0.517313182353973,TRUE,5,5
"dlbcl_ricover_215","DLBCL_RICOVER_215",0.518337488174438,TRUE,4,4
"dlbcl_mc_f089_hcz","DLBCL_MC_F089_HCZ",0.522550344467163,TRUE,3,3
"dlbcl_ls1668","DLBCL_LS1668",0.522635221481323,TRUE,3,3
"dlbcl_mc_f210_gwc","DLBCL_MC_F210_GWC",0.525747299194336,FALSE,5,3
"dlbcl_ricover_467","DLBCL_RICOVER_467",0.528442203998566,TRUE,4,4
"dlbcl_ls2089","DLBCL_LS2089",0.534919321537018,TRUE,3,3
"dlbcl_ricover_111","DLBCL_RICOVER_111",0.542960226535797,FALSE,4,2
"dlbcl_c_d_1118_nullpair","DLBCL_C_D_1118_NULLPAIR",0.547804594039917,TRUE,3,3
"dlbcl_c_d_1105_nullpair","DLBCL_C_D_1105_NULLPAIR",0.552129626274109,TRUE,4,4
"dlbcl_ls2264","DLBCL_LS2264",0.55407452583313,FALSE,2,5
"dlbcl_ricover_678","DLBCL_RICOVER_678",0.555798888206482,TRUE,3,3
"dlbcl_ricover_208","DLBCL_RICOVER_208",0.556082725524902,FALSE,3,2
"dlbcl_c_d_1135_nullpair","DLBCL_C_D_1135_NULLPAIR",0.560771524906158,TRUE,3,3
"dlbcl_ricover_408","DLBCL_RICOVER_408",0.565286993980408,FALSE,2,5
"dlbcl_ricover_151","DLBCL_RICOVER_151",0.566213726997375,TRUE,5,5
"dlbcl_ricover_950","DLBCL_RICOVER_950",0.566728413105011,TRUE,5,5
"dlbcl_ricover_1169","DLBCL_RICOVER_1169",0.567214906215668,TRUE,3,3
"dlbcl_ls3309","DLBCL_LS3309",0.578870952129364,FALSE,2,3
"dlbcl_c_d_1120_nullpair","DLBCL_C_D_1120_NULLPAIR",0.581885576248169,TRUE,4,4
"dlbcl_ricover_826","DLBCL_RICOVER_826",0.587495744228363,TRUE,1,1
"dlbcl_mc_f089_mlb","DLBCL_MC_F089_MLB",0.589176177978516,TRUE,4,4
"dlbcl_ricover_780","DLBCL_RICOVER_780",0.589428722858429,FALSE,2,3
"dlbcl_ricover_1018","DLBCL_RICOVER_1018",0.596815228462219,FALSE,3,5
"dlbcl_mc_f815_bat","DLBCL_MC_F815_BAT",0.603940784931183,TRUE,2,2
"dlbcl_c_d_1109_nullpair","DLBCL_C_D_1109_NULLPAIR",0.615360975265503,TRUE,5,5
"dlbcl_ricover_865","DLBCL_RICOVER_865",0.616301000118256,TRUE,1,1
"dlbcl_c_d_1151_nullpair","DLBCL_C_D_1151_NULLPAIR",0.61915510892868,TRUE,5,5
"dlbcl_ricover_181","DLBCL_RICOVER_181",0.619477033615112,TRUE,1,1
"dlbcl_ricover_216","DLBCL_RICOVER_216",0.621332287788391,FALSE,4,2
"dlbcl_ls2305","DLBCL_LS2305",0.626882672309875,TRUE,2,2
"dfcidl004_dt","DFCIDL004_DT",0.627554774284363,FALSE,4,1
"dlbcl_ricover_787","DLBCL_RICOVER_787",0.630567908287048,FALSE,5,3
"dlbcl_ricover_583","DLBCL_RICOVER_583",0.630728900432587,TRUE,4,4
"dlbcl_ricover_1045","DLBCL_RICOVER_1045",0.632305681705475,FALSE,1,5
"dlbcl_ricover_1144","DLBCL_RICOVER_1144",0.634130775928497,TRUE,1,1
"dlbcl_ricover_623","DLBCL_RICOVER_623",0.634641289710999,TRUE,3,3
"dlbcl_ricover_822","DLBCL_RICOVER_822",0.635451674461365,TRUE,3,3
"dlbcl_ricover_473","DLBCL_RICOVER_473",0.650292456150055,TRUE,1,1
"dlbcl_ricover_1106","DLBCL_RICOVER_1106",0.661021888256073,TRUE,4,4
"dlbcl_ls3866","DLBCL_LS3866",0.664701163768768,FALSE,5,1
"dlbcl_ls88","DLBCL_LS88",0.66709440946579,TRUE,3,3
"dlbcl_ricover_597","DLBCL_RICOVER_597",0.667581021785736,TRUE,5,5
"dlbcl_dfci_dlbcl_goe08","DLBCL_DFCI_DLBCL_GOE08",0.678955852985382,TRUE,5,5
"dlbcl_ricover_1299","DLBCL_RICOVER_1299",0.6840540766716,TRUE,5,5
"dlbcl_mayo_dlbcl_234","DLBCL_MAYO_DLBCL_234",0.685450375080109,FALSE,5,2
"dlbcl_ls2245","DLBCL_LS2245",0.685529172420502,FALSE,1,2
"dlbcl_ricover_1278","DLBCL_RICOVER_1278",0.686497211456299,TRUE,4,4
"dlbcl_ls3809","DLBCL_LS3809",0.690892517566681,TRUE,1,1
"dlbcl_ricover_338","DLBCL_RICOVER_338",0.699271976947784,TRUE,5,5
"dlbcl_ls1683","DLBCL_LS1683",0.709650814533234,TRUE,4,4
"dlbcl_mc_f362_mjb1","DLBCL_MC_F362_MJB1",0.711062967777252,TRUE,2,2
"dlbcl_ls1304","DLBCL_LS1304",0.718218147754669,TRUE,4,4
"dlbcl_ricover_1287","DLBCL_RICOVER_1287",0.72060239315033,TRUE,4,4
"dlbcl_ls2590","DLBCL_LS2590",0.728666245937347,TRUE,5,5
"dlbcl_dfci_dlbcl_goe07","DLBCL_DFCI_DLBCL_GOE07",0.729749023914337,TRUE,3,3
"dlbcl_ricover_105","DLBCL_RICOVER_105",0.730197668075562,TRUE,4,4
"dlbcl_mc_f739_ama3","DLBCL_MC_F739_AMA3",0.730599820613861,TRUE,3,3
"dlbcl_mc_f139_ad","DLBCL_MC_F139_AD",0.731674373149872,TRUE,1,1
"dlbcl_ricover_1247","DLBCL_RICOVER_1247",0.731748402118683,TRUE,5,5
