"Sample","maxVal","correct","predictedCluster","trueCluster"
"dlbcl_c_d_1111_nullpair","DLBCL_C_D_1111_NULLPAIR",0.25887069106102,TRUE,3,3
"dfcidl008_dt","DFCIDL008_DT",0.288479894399643,TRUE,4,4
"dlbcl_ricover_102","DLBCL_RICOVER_102",0.29613721370697,TRUE,5,5
"dlbcl_mc_f210_gwc","DLBCL_MC_F210_GWC",0.31523808836937,FALSE,4,3
"dlbcl_ricover_1299","DLBCL_RICOVER_1299",0.321034729480743,FALSE,1,5
"dlbcl_ricover_910","DLBCL_RICOVER_910",0.321249634027481,FALSE,5,1
"dlbcl_mc_f927_jhs","DLBCL_MC_F927_JHS",0.325506746768951,FALSE,3,2
"dlbcl_ricover_678","DLBCL_RICOVER_678",0.338340818881989,FALSE,1,3
"dlbcl_ls2595","DLBCL_LS2595",0.347396969795227,TRUE,1,1
"dlbcl_ricover_978","DLBCL_RICOVER_978",0.364549696445465,FALSE,1,2
"dlbcl_ricover_1169","DLBCL_RICOVER_1169",0.366215825080872,TRUE,3,3
"dlbcl_c_d_1162_nullpair","DLBCL_C_D_1162_NULLPAIR",0.366515964269638,FALSE,5,2
"dlbcl_ls2154","DLBCL_LS2154",0.383534103631973,FALSE,3,1
"dlbcl_ricover_320","DLBCL_RICOVER_320",0.387668043375015,FALSE,3,2
"dlbcl_ricover_773","DLBCL_RICOVER_773",0.396357715129852,TRUE,4,4
"dlbcl_ls4054","DLBCL_LS4054",0.40100485086441,FALSE,5,3
"dlbcl_ricover_1060","DLBCL_RICOVER_1060",0.406627774238586,TRUE,3,3
"dlbcl_ls762","DLBCL_LS762",0.407206058502197,TRUE,2,2
"dlbcl_ricover_1081","DLBCL_RICOVER_1081",0.410422146320343,FALSE,2,5
"dlbcl_ls2264","DLBCL_LS2264",0.413720905780792,FALSE,2,5
"dlbcl_c_d_1151_nullpair","DLBCL_C_D_1151_NULLPAIR",0.428387552499771,FALSE,1,5
"dlbcl_ls3809","DLBCL_LS3809",0.451887190341949,FALSE,4,1
"dlbcl_c_d_1118_nullpair","DLBCL_C_D_1118_NULLPAIR",0.453530341386795,TRUE,3,3
"dlbcl_ricover_216","DLBCL_RICOVER_216",0.454047322273254,FALSE,4,2
"dlbcl_c_d_1140_nullpair","DLBCL_C_D_1140_NULLPAIR",0.460336923599243,TRUE,4,4
"dlbcl_ls2328","DLBCL_LS2328",0.461646109819412,FALSE,2,3
"dlbcl_ls2599","DLBCL_LS2599",0.473127037286758,FALSE,5,2
"dlbcl_dfci_dlbcl_goe08","DLBCL_DFCI_DLBCL_GOE08",0.474765777587891,TRUE,5,5
"dlbcl_ricover_120","DLBCL_RICOVER_120",0.479508370161057,FALSE,4,1
"dlbcl_ricover_181","DLBCL_RICOVER_181",0.479906022548676,TRUE,1,1
"dlbcl_ls1899","DLBCL_LS1899",0.480527967214584,FALSE,1,5
"dlbcl_ricover_1045","DLBCL_RICOVER_1045",0.481097459793091,FALSE,1,5
