"Sample","maxVal","correct","predictedCluster","trueCluster"
"dlbcl_ricover_1169","DLBCL_RICOVER_1169",0.246160939335823,FALSE,5,3
"dlbcl_c_d_1111_nullpair","DLBCL_C_D_1111_NULLPAIR",0.247745454311371,FALSE,1,3
"dlbcl_c_d_1162_nullpair","DLBCL_C_D_1162_NULLPAIR",0.249042674899101,FALSE,3,2
"dlbcl_ls2595","DLBCL_LS2595",0.255568474531174,TRUE,1,1
"dlbcl_ricover_1060","DLBCL_RICOVER_1060",0.2766033411026,FALSE,4,3
"dlbcl_ricover_1299","DLBCL_RICOVER_1299",0.287870764732361,FALSE,1,5
"dlbcl_ls762","DLBCL_LS762",0.31239727139473,TRUE,2,2
"dlbcl_ricover_1278","DLBCL_RICOVER_1278",0.33925399184227,TRUE,4,4
"dlbcl_ricover_910","DLBCL_RICOVER_910",0.362865686416626,FALSE,3,1
"dlbcl_ricover_216","DLBCL_RICOVER_216",0.363676458597183,FALSE,4,2
"dlbcl_mc_f927_jhs","DLBCL_MC_F927_JHS",0.372298866510391,FALSE,3,2
"dlbcl_ricover_1165","DLBCL_RICOVER_1165",0.37932613492012,FALSE,4,3
"dlbcl_ricover_1045","DLBCL_RICOVER_1045",0.380927503108978,FALSE,4,5
"dlbcl_c_d_1118_nullpair","DLBCL_C_D_1118_NULLPAIR",0.384457975625992,FALSE,1,3
"dlbcl_ls2154","DLBCL_LS2154",0.392948776483536,FALSE,3,1
"dlbcl_ricover_478","DLBCL_RICOVER_478",0.394530951976776,FALSE,3,1
"dlbcl_ricover_197","DLBCL_RICOVER_197",0.398883759975433,FALSE,5,2
"dlbcl_ricover_1046","DLBCL_RICOVER_1046",0.400887370109558,TRUE,2,2
"dlbcl_c_d_1140_nullpair","DLBCL_C_D_1140_NULLPAIR",0.407604426145554,TRUE,4,4
"dlbcl_ricover_102","DLBCL_RICOVER_102",0.408183574676514,TRUE,5,5
"dlbcl_ricover_181","DLBCL_RICOVER_181",0.419867277145386,TRUE,1,1
"dlbcl_ricover_111","DLBCL_RICOVER_111",0.420656114816666,FALSE,1,2
"dfcidl008_dt","DFCIDL008_DT",0.427395939826965,FALSE,2,4
"dlbcl_bwh_dlbcl64","DLBCL_BWH_DLBCL64",0.439592063426971,FALSE,5,1
"dlbcl_c_d_1112_nullpair","DLBCL_C_D_1112_NULLPAIR",0.44680318236351,FALSE,3,1
"dlbcl_ricover_1081","DLBCL_RICOVER_1081",0.450356721878052,FALSE,2,5
"dlbcl_ls2367","DLBCL_LS2367",0.452366769313812,FALSE,5,1
"dlbcl_ricover_773","DLBCL_RICOVER_773",0.456062316894531,FALSE,3,4
"dlbcl_ls3808","DLBCL_LS3808",0.465334624052048,TRUE,5,5
"dlbcl_c_d_1146_nullpair","DLBCL_C_D_1146_NULLPAIR",0.466493666172028,FALSE,5,1
"dlbcl_mc_f739_ama3","DLBCL_MC_F739_AMA3",0.467660069465637,TRUE,3,3
"dlbcl_ls1899","DLBCL_LS1899",0.470704406499863,FALSE,1,5
"dlbcl_c_d_1138_nullpair","DLBCL_C_D_1138_NULLPAIR",0.474223643541336,FALSE,4,5
"dlbcl_ls4054","DLBCL_LS4054",0.474921345710754,TRUE,3,3
"dlbcl_c_d_1132_nullpair","DLBCL_C_D_1132_NULLPAIR",0.479561179876328,TRUE,1,1
"dlbcl_ls1921","DLBCL_LS1921",0.48149836063385,TRUE,3,3
"dlbcl_ricover_711","DLBCL_RICOVER_711",0.481595039367676,FALSE,1,5
"dlbcl_ricover_151","DLBCL_RICOVER_151",0.481909424066544,TRUE,5,5
"dlbcl_ls3309","DLBCL_LS3309",0.503816366195679,FALSE,2,3
"dlbcl_ricover_597","DLBCL_RICOVER_597",0.521804392337799,FALSE,1,5
"dlbcl_ricover_1018","DLBCL_RICOVER_1018",0.522367775440216,TRUE,5,5
"dlbcl_ricover_678","DLBCL_RICOVER_678",0.523882150650024,TRUE,3,3
"dlbcl_mayo_dlbcl_234","DLBCL_MAYO_DLBCL_234",0.536979198455811,FALSE,1,2
"dlbcl_ricover_617","DLBCL_RICOVER_617",0.542209386825562,TRUE,5,5
"dfcidl009_dt","DFCIDL009_DT",0.543338477611542,TRUE,2,2
"dlbcl_ricover_320","DLBCL_RICOVER_320",0.544165968894958,FALSE,3,2
"dlbcl_ls1683","DLBCL_LS1683",0.554718673229218,TRUE,4,4
"dlbcl_ls2599","DLBCL_LS2599",0.555608093738556,FALSE,5,2
"dlbcl_mayo_dlbcl_3653","DLBCL_MAYO_DLBCL_3653",0.557719945907593,TRUE,5,5
"dlbcl_ricover_533","DLBCL_RICOVER_533",0.561896502971649,TRUE,3,3
"dlbcl_dfci_dlbcl_goe05","DLBCL_DFCI_DLBCL_GOE05",0.564580082893372,FALSE,4,3
"dlbcl_ls2264","DLBCL_LS2264",0.569127023220062,FALSE,2,5
"dlbcl_ricover_105","DLBCL_RICOVER_105",0.573892891407013,TRUE,4,4
"dlbcl_ricover_215","DLBCL_RICOVER_215",0.577692031860352,TRUE,4,4
"dlbcl_c_d_1131_nullpair","DLBCL_C_D_1131_NULLPAIR",0.583892643451691,TRUE,3,3
"dlbcl_c_d_1104_nullpair","DLBCL_C_D_1104_NULLPAIR",0.584158778190613,FALSE,3,4
"dlbcl_ricover_299","DLBCL_RICOVER_299",0.586450278759003,TRUE,3,3
"dlbcl_ricover_1150","DLBCL_RICOVER_1150",0.594745814800262,TRUE,1,1
"dlbcl_ls3809","DLBCL_LS3809",0.60262668132782,TRUE,1,1
"dlbcl_ls3387","DLBCL_LS3387",0.609165966510773,TRUE,5,5
"dlbcl_ls3615","DLBCL_LS3615",0.613458693027496,TRUE,2,2
"dlbcl_ricover_120","DLBCL_RICOVER_120",0.61497962474823,TRUE,1,1
"dlbcl_ls3499","DLBCL_LS3499",0.615165054798126,TRUE,5,5
"dlbcl_ricover_701","DLBCL_RICOVER_701",0.615916430950165,TRUE,5,5
"dlbcl_ls1668","DLBCL_LS1668",0.624691963195801,TRUE,3,3
"dlbcl_c_d_1106_nullpair","DLBCL_C_D_1106_NULLPAIR",0.646106541156769,TRUE,1,1
"dlbcl_ls951","DLBCL_LS951",0.647402763366699,FALSE,1,5
"dlbcl_ricover_1190","DLBCL_RICOVER_1190",0.656820595264435,TRUE,4,4
"dfcidl001_dt","DFCIDL001_DT",0.65736049413681,TRUE,1,1
"dlbcl_c_d_1152_nullpair","DLBCL_C_D_1152_NULLPAIR",0.662605106830597,TRUE,3,3
"dlbcl_c_d_1135_nullpair","DLBCL_C_D_1135_NULLPAIR",0.664711773395538,FALSE,1,3
"dlbcl_c_d_1155_nullpair","DLBCL_C_D_1155_NULLPAIR",0.667332589626312,TRUE,1,1
"dlbcl_ricover_763","DLBCL_RICOVER_763",0.668440282344818,TRUE,4,4
"dlbcl_mc_f210_gwc","DLBCL_MC_F210_GWC",0.669058263301849,TRUE,3,3
"dlbcl_ls3204","DLBCL_LS3204",0.67084276676178,TRUE,3,3
"dlbcl_ls2089","DLBCL_LS2089",0.674487352371216,TRUE,3,3
"dlbcl_ricover_342","DLBCL_RICOVER_342",0.67485237121582,TRUE,5,5
"dlbcl_mc_f139_ad","DLBCL_MC_F139_AD",0.67610776424408,TRUE,1,1
"dlbcl_c_d_1105_nullpair","DLBCL_C_D_1105_NULLPAIR",0.680185496807098,TRUE,4,4
"dlbcl_ls4619","DLBCL_LS4619",0.693610846996307,TRUE,2,2
"dlbcl_ricover_623","DLBCL_RICOVER_623",0.707095921039581,TRUE,3,3
"dlbcl_ls2328","DLBCL_LS2328",0.709630131721497,FALSE,2,3
"dlbcl_c_d_1144_nullpair","DLBCL_C_D_1144_NULLPAIR",0.709780812263489,TRUE,4,4
"dlbcl_ricover_822","DLBCL_RICOVER_822",0.71112334728241,TRUE,3,3
"dlbcl_dfci_dlbcl_goe08","DLBCL_DFCI_DLBCL_GOE08",0.716774642467499,FALSE,1,5
"dlbcl_c_d_1120_nullpair","DLBCL_C_D_1120_NULLPAIR",0.719967722892761,TRUE,4,4
"dlbcl_ricover_978","DLBCL_RICOVER_978",0.72478199005127,FALSE,1,2
"dlbcl_ls1395","DLBCL_LS1395",0.726111114025116,TRUE,2,2
"dlbcl_mc_f362_mjb1","DLBCL_MC_F362_MJB1",0.732262790203094,TRUE,2,2
"dlbcl_c_d_1151_nullpair","DLBCL_C_D_1151_NULLPAIR",0.73307991027832,TRUE,5,5
"dlbcl_ricover_1210","DLBCL_RICOVER_1210",0.733883738517761,TRUE,3,3
