"Sample","maxVal","correct","predictedCluster","trueCluster"
"dlbcl_ls4054","DLBCL_LS4054",0.331591188907623,FALSE,5,3
"dlbcl_ricover_1190","DLBCL_RICOVER_1190",0.333554625511169,TRUE,4,4
"dlbcl_c_d_1112_nullpair","DLBCL_C_D_1112_NULLPAIR",0.368358701467514,TRUE,1,1
"dlbcl_ls1668","DLBCL_LS1668",0.371319591999054,FALSE,2,3
"dlbcl_ricover_910","DLBCL_RICOVER_910",0.40068319439888,FALSE,5,1
"dlbcl_ricover_473","DLBCL_RICOVER_473",0.423683851957321,FALSE,4,1
"dlbcl_ricover_1046","DLBCL_RICOVER_1046",0.441152423620224,FALSE,3,2
"dlbcl_ricover_1204","DLBCL_RICOVER_1204",0.441794246435165,TRUE,4,4
"dlbcl_ls3809","DLBCL_LS3809",0.455772161483765,TRUE,1,1
"dlbcl_mc_f139_ad","DLBCL_MC_F139_AD",0.461299896240234,FALSE,5,1
"dlbcl_mc_f927_jhs","DLBCL_MC_F927_JHS",0.471179902553558,FALSE,3,2
"dlbcl_mayo_dlbcl_3653","DLBCL_MAYO_DLBCL_3653",0.478450894355774,TRUE,5,5
"dlbcl_ricover_506","DLBCL_RICOVER_506",0.484567850828171,TRUE,4,4
"dlbcl_ricover_1060","DLBCL_RICOVER_1060",0.492056012153625,FALSE,4,3
"dlbcl_ricover_597","DLBCL_RICOVER_597",0.500629067420959,FALSE,4,5
"dlbcl_c_d_1106_nullpair","DLBCL_C_D_1106_NULLPAIR",0.504597961902618,TRUE,1,1
"dlbcl_ricover_197","DLBCL_RICOVER_197",0.508598804473877,FALSE,5,2
"dlbcl_ricover_126","DLBCL_RICOVER_126",0.511340737342834,TRUE,3,3
"dlbcl_ls3309","DLBCL_LS3309",0.522554993629456,FALSE,2,3
"dlbcl_ls762","DLBCL_LS762",0.528388500213623,FALSE,4,2
"dlbcl_ricover_111","DLBCL_RICOVER_111",0.528731286525726,TRUE,2,2
"dlbcl_ricover_320","DLBCL_RICOVER_320",0.542671978473663,TRUE,2,2
"dlbcl_c_d_1111_nullpair","DLBCL_C_D_1111_NULLPAIR",0.546547889709473,TRUE,3,3
"dlbcl_ricover_978","DLBCL_RICOVER_978",0.552374064922333,TRUE,2,2
"dlbcl_ricover_151","DLBCL_RICOVER_151",0.555904984474182,TRUE,5,5
"dlbcl_ls2595","DLBCL_LS2595",0.562672317028046,TRUE,1,1
"dlbcl_ls3387","DLBCL_LS3387",0.563184022903442,FALSE,2,5
"dlbcl_ls3866","DLBCL_LS3866",0.564671993255615,TRUE,1,1
"dlbcl_ls2264","DLBCL_LS2264",0.569575488567352,FALSE,2,5
"dlbcl_ls2208","DLBCL_LS2208",0.572001338005066,TRUE,4,4
"dlbcl_ls3204","DLBCL_LS3204",0.57914125919342,TRUE,3,3
"dlbcl_c_d_1132_nullpair","DLBCL_C_D_1132_NULLPAIR",0.581125140190125,FALSE,5,1
"dlbcl_ricover_866","DLBCL_RICOVER_866",0.586693286895752,FALSE,2,5
"dlbcl_ls2154","DLBCL_LS2154",0.593942523002625,FALSE,5,1
"dfcidl008_dt","DFCIDL008_DT",0.597317218780518,TRUE,4,4
"dlbcl_c_d_1105_nullpair","DLBCL_C_D_1105_NULLPAIR",0.603178203105927,TRUE,4,4
"dlbcl_ricover_787","DLBCL_RICOVER_787",0.604963660240173,FALSE,5,3
"dlbcl_c_d_1118_nullpair","DLBCL_C_D_1118_NULLPAIR",0.60843414068222,FALSE,1,3
"dlbcl_c_d_1146_nullpair","DLBCL_C_D_1146_NULLPAIR",0.613113224506378,FALSE,5,1
"dlbcl_ricover_431","DLBCL_RICOVER_431",0.613204836845398,TRUE,4,4
"dlbcl_ricover_1165","DLBCL_RICOVER_1165",0.613464891910553,TRUE,3,3
"dlbcl_ricover_1287","DLBCL_RICOVER_1287",0.627829372882843,TRUE,4,4
"dlbcl_ls155","DLBCL_LS155",0.632785797119141,TRUE,2,2
"dlbcl_dfci_dlbcl_goe05","DLBCL_DFCI_DLBCL_GOE05",0.636525452136993,TRUE,3,3
"dlbcl_ricover_678","DLBCL_RICOVER_678",0.649013698101044,TRUE,3,3
"dlbcl_c_d_1120_nullpair","DLBCL_C_D_1120_NULLPAIR",0.654843807220459,TRUE,4,4
"dlbcl_ricover_299","DLBCL_RICOVER_299",0.661872327327728,TRUE,3,3
"dlbcl_ricover_1081","DLBCL_RICOVER_1081",0.66529107093811,FALSE,2,5
"dlbcl_c_d_1142_nullpair","DLBCL_C_D_1142_NULLPAIR",0.672431170940399,TRUE,4,4
"dlbcl_ls2367","DLBCL_LS2367",0.672985792160034,TRUE,1,1
"dlbcl_c_d_1154_nullpair","DLBCL_C_D_1154_NULLPAIR",0.674575448036194,TRUE,1,1
"dlbcl_ricover_763","DLBCL_RICOVER_763",0.677095472812653,FALSE,3,4
"dlbcl_ls951","DLBCL_LS951",0.679429948329926,TRUE,5,5
"dlbcl_ls2599","DLBCL_LS2599",0.683581531047821,TRUE,2,2
"dlbcl_ricover_408","DLBCL_RICOVER_408",0.685808837413788,FALSE,3,5
"dlbcl_ricover_342","DLBCL_RICOVER_342",0.686282098293304,TRUE,5,5
"dlbcl_ricover_773","DLBCL_RICOVER_773",0.686430215835571,TRUE,4,4
"dlbcl_ricover_1299","DLBCL_RICOVER_1299",0.693289577960968,TRUE,5,5
"dlbcl_mc_f210_gwc","DLBCL_MC_F210_GWC",0.699631631374359,TRUE,3,3
"dlbcl_ricover_1169","DLBCL_RICOVER_1169",0.700398445129395,TRUE,3,3
"dlbcl_c_d_1138_nullpair","DLBCL_C_D_1138_NULLPAIR",0.71500152349472,FALSE,2,5
"dlbcl_ls2328","DLBCL_LS2328",0.733801305294037,FALSE,2,3
"dlbcl_ricover_1235","DLBCL_RICOVER_1235",0.734713554382324,TRUE,3,3
"dlbcl_ls2089","DLBCL_LS2089",0.735990285873413,TRUE,3,3
"dlbcl_ls1921","DLBCL_LS1921",0.741455614566803,TRUE,3,3
"dfcidl004_dt","DFCIDL004_DT",0.74205869436264,TRUE,1,1
"dlbcl_ricover_1072","DLBCL_RICOVER_1072",0.746812582015991,TRUE,3,3
"dlbcl_c_d_1162_nullpair","DLBCL_C_D_1162_NULLPAIR",0.748956859111786,TRUE,2,2
"dlbcl_ricover_148","DLBCL_RICOVER_148",0.763008832931519,TRUE,5,5
"dlbcl_mc_f362_mjb1","DLBCL_MC_F362_MJB1",0.764573276042938,TRUE,2,2
"dfcidl009_dt","DFCIDL009_DT",0.768310725688934,TRUE,2,2
"dlbcl_ricover_711","DLBCL_RICOVER_711",0.775000989437103,FALSE,1,5
"dlbcl_mc_f990_mna","DLBCL_MC_F990_MNA",0.779216229915619,FALSE,4,3
"dlbcl_mayo_dlbcl_234","DLBCL_MAYO_DLBCL_234",0.780336320400238,FALSE,5,2
"dlbcl_c_d_1163_nullpair","DLBCL_C_D_1163_NULLPAIR",0.782592058181763,TRUE,4,4
"dlbcl_ls4593","DLBCL_LS4593",0.78732043504715,TRUE,2,2
"dlbcl_mc_f739_ama3","DLBCL_MC_F739_AMA3",0.789808332920074,TRUE,3,3
"dlbcl_ricover_575","DLBCL_RICOVER_575",0.791945040225983,TRUE,1,1
"dlbcl_ricover_1278","DLBCL_RICOVER_1278",0.793183386325836,FALSE,5,4
"dlbcl_ricover_274","DLBCL_RICOVER_274",0.797772228717804,TRUE,5,5
"dlbcl_ricover_780","DLBCL_RICOVER_780",0.799529016017914,TRUE,3,3
"dlbcl_ricover_105","DLBCL_RICOVER_105",0.805317938327789,TRUE,4,4
"dlbcl_c_d_1110_nullpair","DLBCL_C_D_1110_NULLPAIR",0.808960795402527,TRUE,2,2
"dlbcl_ls3808","DLBCL_LS3808",0.810142636299133,TRUE,5,5
"dlbcl_c_d_1140_nullpair","DLBCL_C_D_1140_NULLPAIR",0.81273078918457,TRUE,4,4
"dlbcl_ls3615","DLBCL_LS3615",0.81286358833313,TRUE,2,2
"dlbcl_c_d_1153_nullpair","DLBCL_C_D_1153_NULLPAIR",0.816161513328552,TRUE,5,5
"dlbcl_ls1304","DLBCL_LS1304",0.816307306289673,TRUE,4,4
"dlbcl_ricover_822","DLBCL_RICOVER_822",0.821698248386383,TRUE,3,3
"dlbcl_ricover_577","DLBCL_RICOVER_577",0.822250127792358,TRUE,2,2
"dlbcl_ricover_1018","DLBCL_RICOVER_1018",0.829198718070984,TRUE,5,5
"dlbcl_ricover_216","DLBCL_RICOVER_216",0.829879224300385,FALSE,4,2
"dlbcl_ricover_102","DLBCL_RICOVER_102",0.831154882907867,TRUE,5,5
"dlbcl_ricover_829","DLBCL_RICOVER_829",0.832377851009369,TRUE,1,1
"dlbcl_ricover_533","DLBCL_RICOVER_533",0.834062993526459,TRUE,3,3
"dlbcl_mc_f339_jps2","DLBCL_MC_F339_JPS2",0.837234199047089,TRUE,4,4
"dlbcl_ricover_543","DLBCL_RICOVER_543",0.839069962501526,TRUE,4,4
"dlbcl_mc_f959_erm","DLBCL_MC_F959_ERM",0.842282891273499,TRUE,3,3
"dlbcl_ricover_120","DLBCL_RICOVER_120",0.847320735454559,TRUE,1,1
"dlbcl_c_d_1113_nullpair","DLBCL_C_D_1113_NULLPAIR",0.851896405220032,TRUE,2,2
"dfcidl001_dt","DFCIDL001_DT",0.853282809257507,TRUE,1,1
"dlbcl_ricover_215","DLBCL_RICOVER_215",0.857980310916901,TRUE,4,4
"dlbcl_c_d_1155_nullpair","DLBCL_C_D_1155_NULLPAIR",0.858115077018738,TRUE,1,1
"dlbcl_mc_f089_mlb","DLBCL_MC_F089_MLB",0.858913660049438,TRUE,4,4
"dlbcl_c_d_1152_nullpair","DLBCL_C_D_1152_NULLPAIR",0.860010325908661,TRUE,3,3
