"Sample","maxVal","correct","predictedCluster","trueCluster"
"dlbcl_mayo_dlbcl_3653","DLBCL_MAYO_DLBCL_3653",0.236372336745262,TRUE,5,5
"dlbcl_ls2595","DLBCL_LS2595",0.257701575756073,FALSE,4,1
"dlbcl_ls3808","DLBCL_LS3808",0.298803865909576,FALSE,2,5
"dlbcl_ricover_910","DLBCL_RICOVER_910",0.311727911233902,FALSE,2,1
"dlbcl_mc_f927_jhs","DLBCL_MC_F927_JHS",0.324675261974335,FALSE,3,2
"dlbcl_ricover_1060","DLBCL_RICOVER_1060",0.32522264122963,FALSE,1,3
"dlbcl_ls1899","DLBCL_LS1899",0.346233576536179,TRUE,5,5
"dlbcl_ricover_197","DLBCL_RICOVER_197",0.350722849369049,FALSE,5,2
"dlbcl_ls2590","DLBCL_LS2590",0.356454998254776,TRUE,5,5
"dlbcl_ricover_978","DLBCL_RICOVER_978",0.36253896355629,FALSE,5,2
"dlbcl_mc_f210_gwc","DLBCL_MC_F210_GWC",0.380770444869995,TRUE,3,3
"dlbcl_ricover_1190","DLBCL_RICOVER_1190",0.39769658446312,TRUE,4,4
"dlbcl_c_d_1162_nullpair","DLBCL_C_D_1162_NULLPAIR",0.398208290338516,FALSE,5,2
"dlbcl_ls951","DLBCL_LS951",0.402582198381424,FALSE,3,5
"dlbcl_c_d_1112_nullpair","DLBCL_C_D_1112_NULLPAIR",0.403638958930969,FALSE,2,1
"dlbcl_c_d_1138_nullpair","DLBCL_C_D_1138_NULLPAIR",0.40470752120018,FALSE,2,5
"dlbcl_c_d_1111_nullpair","DLBCL_C_D_1111_NULLPAIR",0.407912820577621,TRUE,3,3
"dlbcl_ls762","DLBCL_LS762",0.413444221019745,TRUE,2,2
"dlbcl_c_d_1140_nullpair","DLBCL_C_D_1140_NULLPAIR",0.413664937019348,TRUE,4,4
"dlbcl_c_d_1132_nullpair","DLBCL_C_D_1132_NULLPAIR",0.414855182170868,TRUE,1,1
"dlbcl_ricover_773","DLBCL_RICOVER_773",0.415355235338211,TRUE,4,4
"dlbcl_ricover_1278","DLBCL_RICOVER_1278",0.425964802503586,TRUE,4,4
"dlbcl_ricover_597","DLBCL_RICOVER_597",0.431450754404068,FALSE,4,5
"dfcidl008_dt","DFCIDL008_DT",0.431970775127411,FALSE,2,4
"dlbcl_ricover_826","DLBCL_RICOVER_826",0.440986692905426,TRUE,1,1
"dlbcl_ricover_320","DLBCL_RICOVER_320",0.443316876888275,FALSE,3,2
