"Sample","maxVal","correct","predictedCluster","trueCluster"
"dlbcl_ls4054","DLBCL_LS4054",0.288874357938766,FALSE,2,3
"dlbcl_mayo_dlbcl_3653","DLBCL_MAYO_DLBCL_3653",0.311343610286713,TRUE,5,5
"dlbcl_c_d_1112_nullpair","DLBCL_C_D_1112_NULLPAIR",0.357014507055283,TRUE,1,1
"dlbcl_mc_f927_jhs","DLBCL_MC_F927_JHS",0.38443249464035,FALSE,3,2
"dlbcl_ls2599","DLBCL_LS2599",0.393649041652679,FALSE,5,2
"dlbcl_mc_f815_bat","DLBCL_MC_F815_BAT",0.395394027233124,FALSE,4,2
"dlbcl_ricover_1169","DLBCL_RICOVER_1169",0.400996923446655,TRUE,3,3
"dlbcl_ricover_1018","DLBCL_RICOVER_1018",0.4050652384758,TRUE,5,5
"dlbcl_ricover_910","DLBCL_RICOVER_910",0.405451089143753,FALSE,2,1
"dlbcl_dfci_dlbcl_goe05","DLBCL_DFCI_DLBCL_GOE05",0.415678739547729,FALSE,4,3
"dlbcl_ricover_1081","DLBCL_RICOVER_1081",0.431926161050797,FALSE,1,5
"dlbcl_ricover_473","DLBCL_RICOVER_473",0.433488011360168,TRUE,1,1
"dlbcl_c_d_1110_nullpair","DLBCL_C_D_1110_NULLPAIR",0.433637320995331,FALSE,4,2
"dlbcl_c_d_1154_nullpair","DLBCL_C_D_1154_NULLPAIR",0.438339859247208,FALSE,3,1
"dlbcl_ricover_1299","DLBCL_RICOVER_1299",0.44860452413559,TRUE,5,5
"dlbcl_c_d_1111_nullpair","DLBCL_C_D_1111_NULLPAIR",0.459657192230225,FALSE,2,3
"dlbcl_ls2154","DLBCL_LS2154",0.46891787648201,FALSE,5,1
"dlbcl_ricover_1165","DLBCL_RICOVER_1165",0.47146263718605,FALSE,4,3
"dlbcl_ls3866","DLBCL_LS3866",0.474770873785019,FALSE,5,1
"dlbcl_ricover_1072","DLBCL_RICOVER_1072",0.482446759939194,TRUE,3,3
"dlbcl_ricover_440","DLBCL_RICOVER_440",0.485463052988052,FALSE,3,2
"dlbcl_ricover_617","DLBCL_RICOVER_617",0.486634314060211,TRUE,5,5
"dlbcl_mayo_dlbcl_234","DLBCL_MAYO_DLBCL_234",0.491320073604584,FALSE,4,2
"dlbcl_mc_f362_mjb1","DLBCL_MC_F362_MJB1",0.493312120437622,FALSE,3,2
"dlbcl_ricover_269","DLBCL_RICOVER_269",0.493620634078979,FALSE,3,2
"dlbcl_ls3387","DLBCL_LS3387",0.496939271688461,TRUE,5,5
