"Sample","maxVal","correct","predictedCluster","trueCluster"
"dlbcl_c_d_1111_nullpair","DLBCL_C_D_1111_NULLPAIR",0.351416170597076,TRUE,3,3
"dlbcl_ricover_431","DLBCL_RICOVER_431",0.360705256462097,FALSE,5,4
"dlbcl_mayo_dlbcl_3653","DLBCL_MAYO_DLBCL_3653",0.36077207326889,FALSE,4,5
"dlbcl_ricover_910","DLBCL_RICOVER_910",0.370543211698532,TRUE,1,1
"dlbcl_mc_f927_jhs","DLBCL_MC_F927_JHS",0.394499242305756,FALSE,3,2
"dlbcl_ricover_678","DLBCL_RICOVER_678",0.398902505636215,FALSE,1,3
"dlbcl_ricover_978","DLBCL_RICOVER_978",0.39922884106636,FALSE,1,2
"dfcidl008_dt","DFCIDL008_DT",0.404668897390366,FALSE,3,4
"dlbcl_ricover_711","DLBCL_RICOVER_711",0.439475893974304,TRUE,5,5
"dlbcl_ls2264","DLBCL_LS2264",0.446197092533112,FALSE,4,5
"dlbcl_c_d_1132_nullpair","DLBCL_C_D_1132_NULLPAIR",0.45716205239296,TRUE,1,1
"dlbcl_ricover_787","DLBCL_RICOVER_787",0.460333853960037,FALSE,5,3
"dlbcl_ricover_120","DLBCL_RICOVER_120",0.474428504705429,FALSE,4,1
"dlbcl_ricover_299","DLBCL_RICOVER_299",0.480992615222931,FALSE,2,3
"dlbcl_ricover_597","DLBCL_RICOVER_597",0.491098463535309,FALSE,4,5
"dlbcl_ls2089","DLBCL_LS2089",0.501801788806915,FALSE,4,3
"dlbcl_ricover_1190","DLBCL_RICOVER_1190",0.509825468063354,TRUE,4,4
"dlbcl_ricover_197","DLBCL_RICOVER_197",0.517352104187012,FALSE,3,2
"dlbcl_ls1668","DLBCL_LS1668",0.52050119638443,TRUE,3,3
"dlbcl_ricover_773","DLBCL_RICOVER_773",0.521558403968811,FALSE,2,4
"dlbcl_ricover_866","DLBCL_RICOVER_866",0.528241574764252,TRUE,5,5
"dlbcl_c_d_1146_nullpair","DLBCL_C_D_1146_NULLPAIR",0.528797447681427,TRUE,1,1
