"Sample","maxVal","correct","predictedCluster","trueCluster"
"dlbcl_ricover_678","DLBCL_RICOVER_678",0.342644929885864,TRUE,3,3
"dlbcl_c_d_1146_nullpair","DLBCL_C_D_1146_NULLPAIR",0.360369920730591,FALSE,3,1
"dlbcl_mc_f815_bat","DLBCL_MC_F815_BAT",0.363136231899261,TRUE,2,2
"dlbcl_ricover_910","DLBCL_RICOVER_910",0.387632876634598,TRUE,1,1
"dlbcl_ricover_197","DLBCL_RICOVER_197",0.387790888547897,FALSE,1,2
"dlbcl_ls2154","DLBCL_LS2154",0.390023797750473,FALSE,2,1
"dlbcl_ricover_1045","DLBCL_RICOVER_1045",0.398038655519485,TRUE,5,5
"dlbcl_ricover_1299","DLBCL_RICOVER_1299",0.400102734565735,FALSE,4,5
"dlbcl_c_d_1111_nullpair","DLBCL_C_D_1111_NULLPAIR",0.400396943092346,TRUE,3,3
"dlbcl_c_d_1138_nullpair","DLBCL_C_D_1138_NULLPAIR",0.400830537080765,FALSE,4,5
"dlbcl_ls88","DLBCL_LS88",0.433639675378799,FALSE,2,3
"dlbcl_ricover_342","DLBCL_RICOVER_342",0.441329389810562,TRUE,5,5
"dlbcl_ricover_111","DLBCL_RICOVER_111",0.44354459643364,TRUE,2,2
"dlbcl_ls951","DLBCL_LS951",0.447305858135223,TRUE,5,5
"dlbcl_ricover_1190","DLBCL_RICOVER_1190",0.455246835947037,TRUE,4,4
"dlbcl_c_d_1106_nullpair","DLBCL_C_D_1106_NULLPAIR",0.487354218959808,FALSE,3,1
"dlbcl_mc_f927_jhs","DLBCL_MC_F927_JHS",0.493088275194168,FALSE,3,2
"dlbcl_mayo_dlbcl_234","DLBCL_MAYO_DLBCL_234",0.505973100662231,FALSE,4,2
"dlbcl_ls155","DLBCL_LS155",0.511249899864197,FALSE,5,2
"dlbcl_mc_f959_erm","DLBCL_MC_F959_ERM",0.515954256057739,FALSE,4,3
"dlbcl_ricover_1018","DLBCL_RICOVER_1018",0.51766711473465,FALSE,3,5
"dlbcl_ricover_299","DLBCL_RICOVER_299",0.520225644111633,TRUE,3,3
"dlbcl_ls4054","DLBCL_LS4054",0.527726113796234,TRUE,3,3
"dlbcl_c_d_1131_nullpair","DLBCL_C_D_1131_NULLPAIR",0.534616768360138,TRUE,3,3
"dlbcl_mc_f210_gwc","DLBCL_MC_F210_GWC",0.540423929691315,TRUE,3,3
"dlbcl_ricover_120","DLBCL_RICOVER_120",0.542937636375427,TRUE,1,1
"dlbcl_ls4619","DLBCL_LS4619",0.555075168609619,TRUE,2,2
"dlbcl_c_d_1162_nullpair","DLBCL_C_D_1162_NULLPAIR",0.558822333812714,TRUE,2,2
"dfcidl004_dt","DFCIDL004_DT",0.563145756721497,TRUE,1,1
"dlbcl_ls2264","DLBCL_LS2264",0.565424025058746,FALSE,4,5
"dlbcl_c_d_1154_nullpair","DLBCL_C_D_1154_NULLPAIR",0.566822528839111,TRUE,1,1
"dlbcl_ls3808","DLBCL_LS3808",0.573998332023621,TRUE,5,5
"dlbcl_ls2245","DLBCL_LS2245",0.574041306972504,TRUE,2,2
"dlbcl_mc_f339_jps2","DLBCL_MC_F339_JPS2",0.600918173789978,TRUE,4,4
"dlbcl_c_d_1105_nullpair","DLBCL_C_D_1105_NULLPAIR",0.601834237575531,TRUE,4,4
"dlbcl_dfci_dlbcl_goe05","DLBCL_DFCI_DLBCL_GOE05",0.604596495628357,FALSE,4,3
"dlbcl_ls3615","DLBCL_LS3615",0.605719387531281,TRUE,2,2
"dlbcl_ls762","DLBCL_LS762",0.607050657272339,FALSE,4,2
"dlbcl_ricover_1165","DLBCL_RICOVER_1165",0.607614040374756,TRUE,3,3
"dlbcl_ls4593","DLBCL_LS4593",0.607672989368439,TRUE,2,2
"dlbcl_ricover_822","DLBCL_RICOVER_822",0.609422624111176,FALSE,4,3
"dlbcl_ricover_126","DLBCL_RICOVER_126",0.611505448818207,FALSE,2,3
"dlbcl_c_d_1112_nullpair","DLBCL_C_D_1112_NULLPAIR",0.628964006900787,TRUE,1,1
"dlbcl_ricover_763","DLBCL_RICOVER_763",0.630433320999146,TRUE,4,4
"dlbcl_ls3387","DLBCL_LS3387",0.646771550178528,TRUE,5,5
"dlbcl_mc_f139_ad","DLBCL_MC_F139_AD",0.647455751895905,FALSE,5,1
"dlbcl_ricover_105","DLBCL_RICOVER_105",0.653113305568695,TRUE,4,4
"dlbcl_ricover_1169","DLBCL_RICOVER_1169",0.666342198848724,TRUE,3,3
"dlbcl_ricover_1046","DLBCL_RICOVER_1046",0.682758986949921,FALSE,3,2
"dlbcl_ls3866","DLBCL_LS3866",0.684103488922119,FALSE,5,1
"dlbcl_ricover_978","DLBCL_RICOVER_978",0.695571482181549,FALSE,1,2
"dlbcl_ricover_1060","DLBCL_RICOVER_1060",0.698916137218475,FALSE,4,3
"dlbcl_ls2367","DLBCL_LS2367",0.701622843742371,TRUE,1,1
"dlbcl_ls3309","DLBCL_LS3309",0.703239679336548,FALSE,2,3
"dlbcl_ricover_463","DLBCL_RICOVER_463",0.709012389183044,TRUE,2,2
"dlbcl_ricover_320","DLBCL_RICOVER_320",0.713748812675476,FALSE,3,2
"dlbcl_c_d_1132_nullpair","DLBCL_C_D_1132_NULLPAIR",0.713957846164703,TRUE,1,1
"dlbcl_ricover_780","DLBCL_RICOVER_780",0.719957530498505,TRUE,3,3
"dlbcl_ls1668","DLBCL_LS1668",0.722203016281128,TRUE,3,3
"dlbcl_ricover_1144","DLBCL_RICOVER_1144",0.726828157901764,TRUE,1,1
"dlbcl_ricover_408","DLBCL_RICOVER_408",0.729992508888245,FALSE,3,5
"dlbcl_ls3809","DLBCL_LS3809",0.733853697776794,FALSE,4,1
"dlbcl_ricover_102","DLBCL_RICOVER_102",0.7363401055336,TRUE,5,5
"dlbcl_mc_f648_jkw","DLBCL_MC_F648_JKW",0.738125145435333,TRUE,1,1
"dlbcl_ricover_1081","DLBCL_RICOVER_1081",0.743231475353241,FALSE,1,5
"dlbcl_c_d_1135_nullpair","DLBCL_C_D_1135_NULLPAIR",0.744251906871796,TRUE,3,3
"dlbcl_dfci_dlbcl_goe08","DLBCL_DFCI_DLBCL_GOE08",0.745569229125977,TRUE,5,5
"dlbcl_mc_f990_mna","DLBCL_MC_F990_MNA",0.751108348369598,FALSE,4,3
"dlbcl_ls2595","DLBCL_LS2595",0.757066905498505,TRUE,1,1
"dlbcl_ls3499","DLBCL_LS3499",0.757467985153198,TRUE,5,5
"dlbcl_ricover_617","DLBCL_RICOVER_617",0.757933855056763,TRUE,5,5
"dfcidl009_dt","DFCIDL009_DT",0.764471232891083,TRUE,2,2
"dlbcl_ricover_711","DLBCL_RICOVER_711",0.773578763008118,FALSE,1,5
"dlbcl_ricover_787","DLBCL_RICOVER_787",0.778643667697906,FALSE,5,3
"dlbcl_ricover_1247","DLBCL_RICOVER_1247",0.778773903846741,TRUE,5,5
